"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"28-Mar-2016","    11328.15","    11384.90","    11112.85","    11168.70","       20401896","         1961.31"
"29-Mar-2016","    11172.80","    11188.65","    11089.00","    11114.70","       14642638","         1326.12"
"30-Mar-2016","    11127.50","    11271.70","    11127.50","    11254.55","       14607256","         1308.75"
"31-Mar-2016","    11240.60","    11387.90","    11216.45","    11309.30","       28703814","         2801.90"
"01-Apr-2016","    11306.35","    11352.05","    11128.05","    11194.65","       13591384","         1334.89"
"04-Apr-2016","    11224.90","    11407.45","    11224.90","    11387.70","       10746882","         1037.20"
"05-Apr-2016","    11386.55","    11399.05","    11245.50","    11274.95","        9810804","          971.56"
"06-Apr-2016","    11325.10","    11325.10","    11165.25","    11224.95","        9646638","          903.55"
"07-Apr-2016","    11264.60","    11264.60","    11087.20","    11102.60","        8675441","          935.14"
"08-Apr-2016","    11082.25","    11085.65","    11028.15","    11061.15","        9261058","          829.03"
"11-Apr-2016","    11066.25","    11304.65","    10975.15","    11291.35","       13319300","         1314.76"
"12-Apr-2016","    11284.00","    11332.85","    11243.75","    11304.45","       11757296","         1109.21"
"13-Apr-2016","    11412.10","    11430.95","    11330.50","    11351.85","       14301422","         1464.01"
"18-Apr-2016","    11493.50","    11638.10","    11485.15","    11597.25","       27146780","         3255.56"
"20-Apr-2016","    11697.40","    11697.40","    11506.15","    11552.75","       17857029","         2016.78"
"21-Apr-2016","    11500.45","    11514.50","    11329.90","    11355.40","       13926801","         1265.52"
"22-Apr-2016","    11326.55","    11376.05","    11292.40","    11304.05","       10321425","          980.95"
"25-Apr-2016","    11288.70","    11380.55","    11267.10","    11315.45","        8852971","          952.20"
"26-Apr-2016","    11292.35","    11444.35","    11251.35","    11417.35","       10029117","         1067.69"
"27-Apr-2016","    11398.90","    11507.75","    11398.90","    11453.00","        8807962","          934.36"
"28-Apr-2016","    11350.15","    11428.65","    11265.70","    11287.15","       26615952","         2637.09"
"29-Apr-2016","    11269.10","    11279.25","    11140.55","    11196.25","       17856349","         1598.03"
"02-May-2016","    11181.15","    11181.15","    11075.95","    11117.70","        8245605","          763.74"
"03-May-2016","    11129.90","    11167.90","    10909.95","    10925.70","       12701121","         1215.55"
"04-May-2016","    10913.75","    10969.60","    10858.80","    10948.60","       13630944","         1210.09"
"05-May-2016","    10966.75","    11024.15","    10909.60","    10973.85","       11557528","         1060.81"
"06-May-2016","    10960.10","    10960.10","    10846.65","    10887.00","        9008153","          750.27"
"09-May-2016","    10900.10","    11006.50","    10884.05","    10991.50","       10704177","         1028.85"
"10-May-2016","    11010.25","    11065.70","    10948.75","    11034.40","       11025224","          924.58"
"11-May-2016","    10926.85","    11030.30","    10900.40","    10960.40","       11881912","         1041.72"
"12-May-2016","    10967.35","    11089.80","    10955.60","    11081.10","        8100065","          761.81"
"13-May-2016","    11081.30","    11081.30","    10986.20","    11030.70","       10936677","         1032.74"
"16-May-2016","    11063.10","    11134.30","    11030.05","    11087.75","        8453249","          764.77"
"17-May-2016","    11126.75","    11197.35","    11101.25","    11125.10","        9819119","          931.19"
"18-May-2016","    11073.55","    11141.50","    11038.25","    11120.05","        9019440","          843.86"
"19-May-2016","    11124.80","    11136.70","    11067.20","    11094.60","        7759823","          705.01"
"20-May-2016","    11067.00","    11149.15","    11025.70","    11036.15","       10263214","          921.64"
"23-May-2016","    11080.40","    11080.40","    10917.15","    10939.90","       13950324","         1219.08"
"24-May-2016","    10946.50","    10946.50","    10868.15","    10924.80","       14221089","         1115.92"
"25-May-2016","    11019.05","    11223.40","    11019.05","    11215.50","       20906137","         1487.58"
"26-May-2016","    11231.85","    11366.05","    11178.25","    11337.15","       15792493","         1380.56"
"27-May-2016","    11325.70","    11462.05","    11325.70","    11420.85","       11321580","         1044.96"
"30-May-2016","    11433.95","    11579.25","    11433.95","    11547.50","       10232578","          944.93"
"31-May-2016","    11554.65","    11559.45","    11374.85","    11395.85","       32132052","         2958.19"
"01-Jun-2016","    11405.50","    11516.00","    11405.50","    11494.90","       10787515","         1057.79"
"02-Jun-2016","    11447.05","    11586.20","    11399.45","    11458.20","       13948173","         1207.37"
"03-Jun-2016","    11482.05","    11527.00","    11450.25","    11462.00","        8743264","          832.56"
"06-Jun-2016","    11443.50","    11469.15","    11382.75","    11395.80","       10312241","          914.26"
"07-Jun-2016","    11434.60","    11461.25","    11384.45","    11413.35","       11928792","         1033.06"
"08-Jun-2016","    11427.15","    11427.15","    11380.90","    11404.50","       10442067","         1025.80"
"09-Jun-2016","    11413.30","    11413.30","    11215.95","    11264.85","       14935866","         1461.70"
"10-Jun-2016","    11226.45","    11320.40","    11210.60","    11229.05","       12821894","         1180.50"
"13-Jun-2016","    11164.15","    11214.20","    11111.70","    11191.55","        8343619","          780.21"
"14-Jun-2016","    11210.65","    11222.35","    11110.75","    11169.45","        6907602","          617.32"
"15-Jun-2016","    11195.95","    11293.15","    11172.60","    11282.05","        6976940","          757.72"
"16-Jun-2016","    11249.70","    11263.50","    11128.95","    11244.25","        7378522","          723.65"
"17-Jun-2016","    11258.65","    11304.80","    11242.55","    11290.80","       12449933","         1236.85"
"20-Jun-2016","    11272.95","    11518.70","    11256.65","    11506.60","       12629155","         1202.95"
"21-Jun-2016","    11515.25","    11519.90","    11453.20","    11488.45","        8232500","          774.15"
"22-Jun-2016","    11509.05","    11524.30","    11421.55","    11490.80","        7632195","          752.74"
"23-Jun-2016","    11469.35","    11526.40","    11396.75","    11487.05","        6471630","          665.72"
"24-Jun-2016","    11193.25","    11218.30","    11043.10","    11203.15","       14923291","         1503.54"
"27-Jun-2016","    11069.90","    11094.80","    10976.80","    11008.05","        9687213","         1157.68"
"28-Jun-2016","    10978.60","    11031.50","    10874.60","    10884.65","       13377522","         1463.86"
"29-Jun-2016","    10943.30","    11072.30","    10900.95","    11057.40","       10849342","         1071.25"
"30-Jun-2016","    11109.70","    11156.40","    11052.25","    11120.15","       15207257","         1699.33"
"01-Jul-2016","    11172.65","    11178.05","    11078.45","    11098.40","        6452096","          733.38"
"04-Jul-2016","    11142.25","    11242.30","    11142.25","    11184.85","        8314465","          853.81"
"05-Jul-2016","    11176.20","    11176.20","    11110.60","    11141.00","        6851493","          701.22"
"07-Jul-2016","    11136.30","    11138.45","    10929.40","    10942.00","       11522480","         1207.42"
"08-Jul-2016","    10947.95","    10982.95","    10896.90","    10946.70","        7468140","          837.26"
"11-Jul-2016","    10993.85","    11073.40","    10992.55","    11045.95","        9190711","          903.26"
"12-Jul-2016","    11064.40","    11072.30","    10997.30","    11056.80","        8392487","          831.28"
"13-Jul-2016","    11094.20","    11139.00","    11042.95","    11128.20","       10579802","         1022.99"
"14-Jul-2016","    11117.35","    11174.60","    11090.80","    11157.85","        8660653","         1001.87"
"15-Jul-2016","    11197.85","    11219.05","    10691.70","    10716.45","       45101876","         4977.35"
"18-Jul-2016","    10734.50","    10767.85","    10659.80","    10735.10","       15727643","         1528.32"
"19-Jul-2016","    10694.95","    10777.60","    10694.00","    10766.30","       17825899","         1526.40"
"20-Jul-2016","    10600.75","    10775.80","    10600.75","    10764.70","       21106183","         1699.84"
"21-Jul-2016","    10749.75","    10789.25","    10719.80","    10772.25","       10356504","         1071.94"
"22-Jul-2016","    10745.55","    10775.20","    10711.50","    10756.00","       10295518","          977.62"
"25-Jul-2016","    10734.10","    10880.40","    10731.20","    10870.90","       10178345","          993.53"
"26-Jul-2016","    10839.50","    10901.10","    10836.80","    10877.65","       12775441","         1151.16"
"27-Jul-2016","    10875.45","    10952.65","    10849.30","    10928.45","        9688082","          940.68"
"28-Jul-2016","    10923.10","    10952.70","    10881.30","    10935.65","       16448508","         1748.38"
"29-Jul-2016","    10916.90","    10952.75","    10871.95","    10913.30","       10417913","         1068.66"
"01-Aug-2016","    10917.70","    11149.55","    10913.50","    11139.05","       16985063","         1673.40"
"02-Aug-2016","    11129.45","    11231.95","    11112.45","    11179.00","       17569285","         1524.10"
"03-Aug-2016","    11307.05","    11307.05","    11143.10","    11181.40","       20039262","         1795.72"
"04-Aug-2016","    11226.45","    11229.05","    11128.65","    11148.45","        8136329","          748.90"
"05-Aug-2016","    11177.35","    11226.50","    11091.80","    11137.05","       10253491","          955.94"
"08-Aug-2016","    11136.10","    11205.00","    11122.15","    11197.20","       11939491","         1030.31"
"09-Aug-2016","    11207.70","    11214.95","    11128.95","    11198.00","       11050924","         1068.51"
"10-Aug-2016","    11184.25","    11202.20","    11152.10","    11175.90","       11234996","         1009.64"
"11-Aug-2016","    11173.30","    11254.20","    11170.60","    11222.20","        9725914","          956.81"
"12-Aug-2016","    11218.70","    11302.40","    11153.45","    11173.40","       12677589","         1173.20"
"16-Aug-2016","    11121.95","    11136.05","    10955.65","    10993.55","       20601765","         1914.92"
"17-Aug-2016","    10992.95","    10993.95","    10790.60","    10808.75","       18045681","         1341.98"
"18-Aug-2016","    10855.55","    10887.75","    10765.95","    10783.50","       12057371","         1087.66"
"19-Aug-2016","    10807.30","    10873.15","    10721.90","    10727.60","       12486590","         1065.17"
"22-Aug-2016","    10704.65","    10728.80","    10568.45","    10593.20","       11859697","         1135.12"
"23-Aug-2016","    10610.40","    10790.85","    10599.55","    10767.10","       10969968","          955.63"
"24-Aug-2016","    10792.95","    10845.70","    10753.25","    10786.35","        9244092","          790.47"
"25-Aug-2016","    10824.75","    10826.15","    10649.70","    10665.65","       18239899","         1313.20"
"26-Aug-2016","    10680.30","    10717.65","    10495.20","    10523.05","       13551428","         1039.67"
"29-Aug-2016","    10548.95","    10548.95","    10329.45","    10385.35","       13822195","         1014.79"
"30-Aug-2016","    10422.65","    10585.10","    10411.75","    10572.30","       12600693","          956.60"
"31-Aug-2016","    10593.75","    10654.20","    10496.30","    10546.10","       16159602","         1521.52"
"01-Sep-2016","    10570.10","    10583.30","    10499.60","    10533.25","        8952600","          719.48"
"02-Sep-2016","    10549.35","    10555.70","    10482.70","    10528.35","        8173693","          703.72"
"06-Sep-2016","    10524.05","    10558.35","    10505.60","    10545.30","       15984697","         1292.76"
"07-Sep-2016","    10605.85","    10643.50","    10468.75","    10499.90","       15598656","         1423.03"
"08-Sep-2016","    10349.75","    10349.75","    10159.70","    10240.50","       19920113","         1942.71"
"09-Sep-2016","    10253.75","    10356.05","    10217.10","    10291.90","       11730346","         1010.41"
"12-Sep-2016","    10194.65","    10413.30","    10182.25","    10374.95","       12401851","         1045.41"
"14-Sep-2016","    10400.30","    10440.15","    10291.35","    10302.85","       11040797","          927.96"
"15-Sep-2016","    10340.25","    10341.20","    10255.55","    10289.50","        9601439","          883.69"
"16-Sep-2016","    10347.50","    10439.10","    10285.80","    10399.25","       16541994","         1560.03"
"19-Sep-2016","    10386.20","    10531.60","    10353.65","    10463.40","       12370671","         1100.06"
"20-Sep-2016","    10469.20","    10469.20","    10387.25","    10426.70","        9119056","          727.22"
"21-Sep-2016","    10450.45","    10485.85","    10425.90","    10456.50","       10100721","          816.53"
"22-Sep-2016","    10508.20","    10511.65","    10376.05","    10397.15","        9854317","          886.70"
"23-Sep-2016","    10426.10","    10446.90","    10376.80","    10391.05","       12173246","          993.40"
"26-Sep-2016","    10382.00","    10390.15","    10314.60","    10330.00","       10774105","          921.78"
"27-Sep-2016","    10324.70","    10425.50","    10322.50","    10397.00","       12270567","         1021.44"
"28-Sep-2016","    10402.20","    10418.75","    10335.65","    10360.45","        9865164","          841.85"
"29-Sep-2016","    10410.65","    10412.60","    10228.05","    10257.80","       21656504","         1704.04"
"30-Sep-2016","    10300.35","    10336.80","    10279.85","    10292.30","       14445499","         1127.06"
