"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"29-Mar-2012","     6399.75","     6405.95","     6331.05","     6366.35","       18701588","         1073.42"
"30-Mar-2012","     6392.00","     6533.30","     6392.00","     6516.00","       13963106","          725.95"
"02-Apr-2012","     6511.85","     6565.55","     6493.25","     6548.00","       10848273","          520.68"
"03-Apr-2012","     6581.35","     6600.30","     6526.60","     6550.90","       12147868","          531.20"
"04-Apr-2012","     6522.20","     6589.05","     6513.20","     6539.90","       11055322","          533.22"
"09-Apr-2012","     6504.10","     6535.85","     6456.90","     6466.65","        8092023","          487.70"
"10-Apr-2012","     6492.45","     6514.80","     6351.20","     6396.25","       10284512","          557.25"
"11-Apr-2012","     6377.20","     6460.05","     6346.55","     6413.80","        9935281","          629.01"
"12-Apr-2012","     6436.50","     6453.10","     6336.85","     6343.85","       11369147","          798.78"
"13-Apr-2012","     5975.65","     6015.10","     5760.10","     5782.85","       25851102","         3165.78"
"16-Apr-2012","     5772.15","     5801.35","     5694.95","     5751.10","       15254592","         1515.67"
"17-Apr-2012","     5813.95","     5815.70","     5738.75","     5801.70","       15169150","         1201.41"
"18-Apr-2012","     5855.90","     5867.50","     5807.30","     5815.00","       16015936","         1157.28"
"19-Apr-2012","     5833.45","     5875.60","     5817.50","     5861.75","       13478291","          853.18"
"20-Apr-2012","     5833.85","     5899.40","     5774.50","     5849.45","       11058971","          691.85"
"23-Apr-2012","     5831.40","     5833.65","     5653.50","     5680.15","       11995015","          914.26"
"24-Apr-2012","     5760.20","     5951.15","     5681.60","     5928.40","       27358451","         2894.12"
"25-Apr-2012","     5896.85","     5896.85","     5815.90","     5850.70","       19135643","         1445.12"
"26-Apr-2012","     5851.60","     5903.20","     5833.10","     5871.90","       18780439","         1328.18"
"27-Apr-2012","     5866.70","     5947.45","     5866.70","     5940.35","       13904534","          891.17"
"28-Apr-2012","     5949.45","     5954.50","     5927.65","     5943.10","         699150","           33.01"
"30-Apr-2012","     5938.90","     6096.00","     5938.90","     6085.40","       10139193","          794.98"
"02-May-2012","     6085.25","     6148.95","     6085.25","     6124.90","       10663170","          781.70"
"03-May-2012","     6101.55","     6180.70","     6101.55","     6161.10","       11598403","          823.22"
"04-May-2012","     6160.60","     6201.90","     6068.05","     6100.35","       12379272","          828.53"
"07-May-2012","     6023.10","     6101.10","     5957.30","     6089.20","       11413794","          715.83"
"08-May-2012","     5965.95","     5965.95","     5855.05","     5901.45","       16983723","         1206.14"
"09-May-2012","     5856.65","     5946.70","     5856.65","     5898.80","       14863012","         1082.76"
"10-May-2012","     5903.40","     5934.35","     5854.30","     5890.00","       11629731","          668.39"
"11-May-2012","     5870.75","     5898.60","     5816.35","     5830.80","        9117546","          611.00"
"14-May-2012","     5831.55","     5877.05","     5802.30","     5855.85","        8773614","          579.02"
"15-May-2012","     5801.85","     5973.65","     5801.85","     5956.30","        9740907","          605.21"
"16-May-2012","     5894.20","     5927.75","     5845.50","     5870.25","       11483554","          771.51"
"17-May-2012","     5870.70","     5896.65","     5811.45","     5869.10","       13649133","          661.94"
"18-May-2012","     5778.00","     5904.60","     5763.70","     5865.45","       11490107","          594.36"
"21-May-2012","     5865.20","     5875.30","     5773.50","     5796.55","        9249905","          441.84"
"22-May-2012","     5833.30","     5859.50","     5789.10","     5822.45","       11526468","          482.61"
"23-May-2012","     5854.50","     5865.30","     5766.80","     5832.15","       10545921","          439.15"
"24-May-2012","     5836.00","     5895.60","     5781.50","     5886.10","       13659199","          576.15"
"25-May-2012","     5853.80","     5895.05","     5832.75","     5879.85","        8522240","          343.85"
"28-May-2012","     5910.50","     5934.95","     5868.90","     5916.30","        6339009","          300.53"
"29-May-2012","     5927.90","     6005.85","     5904.90","     5983.25","       10251739","          443.01"
"30-May-2012","     5961.80","     6059.55","     5954.30","     6012.35","       11346810","          555.77"
"31-May-2012","     5946.30","     6138.95","     5929.60","     6008.80","       18957424","         1255.67"
"01-Jun-2012","     5977.65","     5995.75","     5895.00","     5902.75","       10508579","          489.58"
"04-Jun-2012","     5855.35","     5899.20","     5802.85","     5884.00","        9289755","          365.10"
"05-Jun-2012","     5884.10","     5944.40","     5883.65","     5904.90","       11583074","          521.59"
"06-Jun-2012","     5922.15","     6035.90","     5922.15","     5999.25","       13786407","          730.51"
"07-Jun-2012","     6034.80","     6054.35","     6001.40","     6021.80","       14897646","          593.04"
"08-Jun-2012","     6052.95","     6052.95","     5930.05","     5975.50","       10809606","          517.94"
"11-Jun-2012","     5990.90","     6027.75","     5949.15","     5965.45","       11508752","          471.81"
"12-Jun-2012","     5912.35","     6033.20","     5912.35","     6017.95","       11195008","          447.23"
"13-Jun-2012","     6013.00","     6079.55","     6003.85","     6040.80","        9128371","          441.62"
"14-Jun-2012","     6030.35","     6098.90","     6028.60","     6065.25","       11093011","          515.49"
"15-Jun-2012","     6083.90","     6142.30","     6079.40","     6134.45","       10884173","          514.27"
"18-Jun-2012","     6155.20","     6185.60","     6053.45","     6082.00","       13474835","          605.88"
"19-Jun-2012","     6065.80","     6087.30","     6027.05","     6069.15","       13870800","          600.40"
"20-Jun-2012","     6072.30","     6084.10","     6039.00","     6051.45","       25845280","          765.65"
"21-Jun-2012","     6018.10","     6056.65","     5976.35","     6043.35","       18006743","          722.49"
"22-Jun-2012","     5966.20","     6044.45","     5966.20","     6028.55","       14241531","          581.75"
"25-Jun-2012","     6033.00","     6058.90","     5985.25","     5997.05","       14023545","          603.86"
"26-Jun-2012","     5976.65","     6003.40","     5965.20","     5988.60","       15829176","          692.63"
"27-Jun-2012","     6008.10","     6060.60","     6006.45","     6042.40","       15927582","          707.97"
"28-Jun-2012","     6037.15","     6079.15","     6021.90","     6055.65","       32127650","          749.58"
"29-Jun-2012","     6093.90","     6167.10","     6083.25","     6144.60","       36446218","          811.07"
"02-Jul-2012","     6141.70","     6159.55","     6114.75","     6120.90","       31353883","          598.28"
"03-Jul-2012","     6152.50","     6152.50","     6064.70","     6087.50","       30253021","          655.96"
"04-Jul-2012","     6103.20","     6111.05","     6035.95","     6074.75","       34153379","          563.64"
"05-Jul-2012","     6075.50","     6084.35","     6046.25","     6077.35","       20569491","          518.75"
"06-Jul-2012","     6069.35","     6071.65","     5993.60","     6027.25","       17399900","          528.45"
"09-Jul-2012","     5987.65","     6073.70","     5973.00","     6018.20","       14623805","          576.56"
"10-Jul-2012","     6037.15","     6067.15","     6027.55","     6056.50","       38111176","          697.86"
"11-Jul-2012","     6034.55","     6110.55","     6021.70","     6049.35","       34536992","         1278.54"
"12-Jul-2012","     5720.30","     5765.05","     5678.10","     5737.65","       45953675","         2577.74"
"13-Jul-2012","     5736.30","     5778.10","     5698.75","     5713.90","       28377166","         1595.03"
"16-Jul-2012","     5713.40","     5740.05","     5562.60","     5576.75","       19791516","         1040.92"
"17-Jul-2012","     5609.70","     5615.40","     5531.25","     5555.35","       20001619","         1057.51"
"18-Jul-2012","     5569.80","     5599.70","     5550.45","     5582.25","       17865818","          804.87"
"19-Jul-2012","     5624.05","     5693.60","     5624.05","     5682.25","       11051297","          616.85"
