"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"01-Apr-2013","-","-","-","     5595.22","-","-"
"02-Apr-2013","-","-","-","     5621.95","-","-"
"03-Apr-2013","-","-","-","     5547.45","-","-"
"04-Apr-2013","-","-","-","     5424.64","-","-"
"05-Apr-2013","-","-","-","     5403.92","-","-"
"08-Apr-2013","-","-","-","     5355.48","-","-"
"09-Apr-2013","-","-","-","     5330.82","-","-"
"10-Apr-2013","-","-","-","     5419.64","-","-"
"11-Apr-2013","-","-","-","     5507.76","-","-"
"12-Apr-2013","-","-","-","     5546.39","-","-"
"15-Apr-2013","-","-","-","     5575.89","-","-"
"16-Apr-2013","-","-","-","     5766.53","-","-"
"17-Apr-2013","-","-","-","     5813.91","-","-"
"18-Apr-2013","-","-","-","     5975.53","-","-"
"22-Apr-2013","-","-","-","     6107.63","-","-"
"23-Apr-2013","-","-","-","     6112.40","-","-"
"25-Apr-2013","-","-","-","     6216.65","-","-"
"26-Apr-2013","-","-","-","     6149.90","-","-"
"29-Apr-2013","-","-","-","     6183.92","-","-"
"30-Apr-2013","-","-","-","     6175.34","-","-"
"02-May-2013","-","-","-","     6242.46","-","-"
"03-May-2013","-","-","-","     6119.37","-","-"
"06-May-2013","-","-","-","     6112.79","-","-"
"07-May-2013","-","-","-","     6241.77","-","-"
"08-May-2013","-","-","-","     6250.56","-","-"
"09-May-2013","-","-","-","     6181.24","-","-"
"10-May-2013","-","-","-","     6272.99","-","-"
"11-May-2013","-","-","-","     6286.08","-","-"
"13-May-2013","-","-","-","     6186.61","-","-"
"14-May-2013","-","-","-","     6200.51","-","-"
"15-May-2013","-","-","-","     6435.62","-","-"
"16-May-2013","-","-","-","     6521.80","-","-"
"17-May-2013","-","-","-","     6548.94","-","-"
"20-May-2013","-","-","-","     6471.58","-","-"
"21-May-2013","-","-","-","     6421.06","-","-"
"22-May-2013","-","-","-","     6396.19","-","-"
"23-May-2013","-","-","-","     6264.09","-","-"
"24-May-2013","-","-","-","     6348.28","-","-"
"27-May-2013","-","-","-","     6464.50","-","-"
"28-May-2013","-","-","-","     6449.28","-","-"
"29-May-2013","-","-","-","     6411.43","-","-"
"30-May-2013","-","-","-","     6401.97","-","-"
"31-May-2013","-","-","-","     6268.09","-","-"
"03-Jun-2013","-","-","-","     6225.83","-","-"
"04-Jun-2013","-","-","-","     6171.79","-","-"
"05-Jun-2013","-","-","-","     6176.11","-","-"
"06-Jun-2013","-","-","-","     6226.33","-","-"
"07-Jun-2013","-","-","-","     6144.73","-","-"
"10-Jun-2013","-","-","-","     6057.11","-","-"
"11-Jun-2013","-","-","-","     5905.99","-","-"
"12-Jun-2013","-","-","-","     5885.16","-","-"
"13-Jun-2013","-","-","-","     5828.36","-","-"
"14-Jun-2013","-","-","-","     5938.18","-","-"
"17-Jun-2013","-","-","-","     5967.02","-","-"
"18-Jun-2013","-","-","-","     5899.95","-","-"
"19-Jun-2013","-","-","-","     5922.29","-","-"
"20-Jun-2013","-","-","-","     5689.98","-","-"
"21-Jun-2013","-","-","-","     5684.21","-","-"
"24-Jun-2013","-","-","-","     5594.06","-","-"
"25-Jun-2013","-","-","-","     5631.45","-","-"
"26-Jun-2013","-","-","-","     5560.51","-","-"
"27-Jun-2013","-","-","-","     5645.53","-","-"
"28-Jun-2013","-","-","-","     5842.07","-","-"
"01-Jul-2013","-","-","-","     5876.24","-","-"
"02-Jul-2013","-","-","-","     5828.33","-","-"
"03-Jul-2013","-","-","-","     5736.22","-","-"
"04-Jul-2013","-","-","-","     5748.47","-","-"
"05-Jul-2013","-","-","-","     5777.79","-","-"
"08-Jul-2013","-","-","-","     5706.92","-","-"
"09-Jul-2013","-","-","-","     5790.08","-","-"
"10-Jul-2013","-","-","-","     5768.93","-","-"
"11-Jul-2013","-","-","-","     5912.99","-","-"
"12-Jul-2013","-","-","-","     5949.76","-","-"
"15-Jul-2013","-","-","-","     5971.67","-","-"
"16-Jul-2013","-","-","-","     5671.33","-","-"
"17-Jul-2013","-","-","-","     5532.90","-","-"
"18-Jul-2013","-","-","-","     5641.50","-","-"
"19-Jul-2013","-","-","-","     5505.63","-","-"
"22-Jul-2013","-","-","-","     5560.95","-","-"
"23-Jul-2013","-","-","-","     5630.01","-","-"
"24-Jul-2013","-","-","-","     5328.17","-","-"
"25-Jul-2013","-","-","-","     5280.21","-","-"
"26-Jul-2013","-","-","-","     5226.52","-","-"
