"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"31-Mar-2009","-","-","-","     1173.90","-","-"
"01-Apr-2009","-","-","-","     1161.39","-","-"
"02-Apr-2009","-","-","-","     1180.08","-","-"
"06-Apr-2009","-","-","-","     1182.23","-","-"
"08-Apr-2009","-","-","-","     1219.94","-","-"
"09-Apr-2009","-","-","-","     1213.69","-","-"
"13-Apr-2009","-","-","-","     1232.37","-","-"
"15-Apr-2009","-","-","-","     1283.90","-","-"
"16-Apr-2009","-","-","-","     1268.35","-","-"
"17-Apr-2009","-","-","-","     1254.71","-","-"
"20-Apr-2009","-","-","-","     1250.41","-","-"
"21-Apr-2009","-","-","-","     1267.29","-","-"
"22-Apr-2009","-","-","-","     1248.76","-","-"
"23-Apr-2009","-","-","-","     1256.48","-","-"
"24-Apr-2009","-","-","-","     1268.26","-","-"
"27-Apr-2009","-","-","-","     1278.16","-","-"
"28-Apr-2009","-","-","-","     1256.50","-","-"
"29-Apr-2009","-","-","-","     1270.45","-","-"
"04-May-2009","-","-","-","     1292.89","-","-"
"05-May-2009","-","-","-","     1298.10","-","-"
"06-May-2009","-","-","-","     1290.80","-","-"
"07-May-2009","-","-","-","     1314.29","-","-"
"08-May-2009","-","-","-","     1301.63","-","-"
"11-May-2009","-","-","-","     1288.26","-","-"
"12-May-2009","-","-","-","     1303.00","-","-"
"13-May-2009","-","-","-","     1295.56","-","-"
"14-May-2009","-","-","-","     1293.46","-","-"
"15-May-2009","-","-","-","     1317.79","-","-"
"18-May-2009","-","-","-","     1464.39","-","-"
"19-May-2009","-","-","-","     1364.75","-","-"
"20-May-2009","-","-","-","     1379.59","-","-"
"21-May-2009","-","-","-","     1380.10","-","-"
"22-May-2009","-","-","-","     1401.04","-","-"
"25-May-2009","-","-","-","     1454.93","-","-"
"26-May-2009","-","-","-","     1431.15","-","-"
"27-May-2009","-","-","-","     1460.17","-","-"
"28-May-2009","-","-","-","     1452.75","-","-"
"29-May-2009","-","-","-","     1425.85","-","-"
"01-Jun-2009","-","-","-","     1422.69","-","-"
"02-Jun-2009","-","-","-","     1423.47","-","-"
"03-Jun-2009","-","-","-","     1459.93","-","-"
"04-Jun-2009","-","-","-","     1501.76","-","-"
"05-Jun-2009","-","-","-","     1516.13","-","-"
"08-Jun-2009","-","-","-","     1480.24","-","-"
"09-Jun-2009","-","-","-","     1506.58","-","-"
"10-Jun-2009","-","-","-","     1537.82","-","-"
"11-Jun-2009","-","-","-","     1542.81","-","-"
"12-Jun-2009","-","-","-","     1518.06","-","-"
"15-Jun-2009","-","-","-","     1508.23","-","-"
"16-Jun-2009","-","-","-","     1524.79","-","-"
"17-Jun-2009","-","-","-","     1497.18","-","-"
"18-Jun-2009","-","-","-","     1491.37","-","-"
"19-Jun-2009","-","-","-","     1514.44","-","-"
"22-Jun-2009","-","-","-","     1502.45","-","-"
"23-Jun-2009","-","-","-","     1500.07","-","-"
"24-Jun-2009","-","-","-","     1544.02","-","-"
"25-Jun-2009","-","-","-","     1529.64","-","-"
"26-Jun-2009","-","-","-","     1496.96","-","-"
"29-Jun-2009","-","-","-","     1486.53","-","-"
"30-Jun-2009","-","-","-","     1454.00","-","-"
"01-Jul-2009","-","-","-","     1461.34","-","-"
"02-Jul-2009","-","-","-","     1476.69","-","-"
"03-Jul-2009","-","-","-","     1501.29","-","-"
"06-Jul-2009","-","-","-","     1470.92","-","-"
"07-Jul-2009","-","-","-","     1485.74","-","-"
"08-Jul-2009","-","-","-","     1465.13","-","-"
"09-Jul-2009","-","-","-","     1482.37","-","-"
"10-Jul-2009","-","-","-","     1450.12","-","-"
"13-Jul-2009","-","-","-","     1440.03","-","-"
"14-Jul-2009","-","-","-","     1471.95","-","-"
"15-Jul-2009","-","-","-","     1506.05","-","-"
"16-Jul-2009","-","-","-","     1512.90","-","-"
"17-Jul-2009","-","-","-","     1529.06","-","-"
"20-Jul-2009","-","-","-","     1555.76","-","-"
"21-Jul-2009","-","-","-","     1560.39","-","-"
"22-Jul-2009","-","-","-","     1549.65","-","-"
"23-Jul-2009","-","-","-","     1587.19","-","-"
"24-Jul-2009","-","-","-","     1594.13","-","-"
"27-Jul-2009","-","-","-","     1595.07","-","-"
"28-Jul-2009","-","-","-","     1589.90","-","-"
"29-Jul-2009","-","-","-","     1559.57","-","-"
"30-Jul-2009","-","-","-","     1558.29","-","-"
"31-Jul-2009","-","-","-","     1570.33","-","-"
"03-Aug-2009","-","-","-","     1592.37","-","-"
"04-Aug-2009","-","-","-","     1571.32","-","-"
"05-Aug-2009","-","-","-","     1583.94","-","-"
"06-Aug-2009","-","-","-","     1573.33","-","-"
"07-Aug-2009","-","-","-","     1556.35","-","-"
"10-Aug-2009","-","-","-","     1559.60","-","-"
"11-Aug-2009","-","-","-","     1573.23","-","-"
"12-Aug-2009","-","-","-","     1597.47","-","-"
"13-Aug-2009","-","-","-","     1622.30","-","-"
"14-Aug-2009","-","-","-","     1612.90","-","-"
"17-Aug-2009","-","-","-","     1571.14","-","-"
"18-Aug-2009","-","-","-","     1582.53","-","-"
"19-Aug-2009","-","-","-","     1564.25","-","-"
"20-Aug-2009","-","-","-","     1571.58","-","-"
"21-Aug-2009","-","-","-","     1577.07","-","-"
"24-Aug-2009","-","-","-","     1592.27","-","-"
"25-Aug-2009","-","-","-","     1616.49","-","-"
"26-Aug-2009","-","-","-","     1622.44","-","-"
"27-Aug-2009","-","-","-","     1639.65","-","-"
"28-Aug-2009","-","-","-","     1635.03","-","-"
"31-Aug-2009","-","-","-","     1621.59","-","-"
"01-Sep-2009","-","-","-","     1603.23","-","-"
"02-Sep-2009","-","-","-","     1608.14","-","-"
"03-Sep-2009","-","-","-","     1598.22","-","-"
"04-Sep-2009","-","-","-","     1610.89","-","-"
"07-Sep-2009","-","-","-","     1635.62","-","-"
"08-Sep-2009","-","-","-","     1625.61","-","-"
"09-Sep-2009","-","-","-","     1625.27","-","-"
"10-Sep-2009","-","-","-","     1639.26","-","-"
