"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"31-Mar-2008","-","-","-","     1042.01","       15497331","          748.58"
"01-Apr-2008","-","-","-","     1030.97","       16956278","          832.95"
"02-Apr-2008","-","-","-","     1035.84","       11999180","          630.93"
"03-Apr-2008","-","-","-","     1037.36","        9685868","          483.76"
"04-Apr-2008","-","-","-","     1010.97","       10375372","          491.62"
"07-Apr-2008","-","-","-","     1034.31","       10418704","          494.08"
"08-Apr-2008","-","-","-","     1018.88","        9799761","          472.38"
"09-Apr-2008","-","-","-","     1000.59","       11000996","          513.58"
"10-Apr-2008","-","-","-","      991.05","        9660566","          461.80"
"11-Apr-2008","-","-","-","      987.36","        7340676","          330.96"
"15-Apr-2008","-","-","-","     1003.42","       11333079","          534.58"
"16-Apr-2008","-","-","-","     1005.53","       12117488","          559.48"
"17-Apr-2008","-","-","-","     1049.41","       16714697","          758.72"
"21-Apr-2008","-","-","-","     1060.31","       10684364","          496.49"
"22-Apr-2008","-","-","-","     1084.30","       18266853","          789.48"
"23-Apr-2008","-","-","-","     1105.05","       16122400","          709.97"
"24-Apr-2008","-","-","-","     1105.28","       15684668","          673.87"
"25-Apr-2008","-","-","-","     1123.47","       11130748","          528.78"
"28-Apr-2008","-","-","-","     1126.79","        9641193","          433.37"
"29-Apr-2008","-","-","-","     1193.32","       22411336","         1053.36"
"30-Apr-2008","-","-","-","     1171.58","       16392552","          820.40"
"02-May-2008","-","-","-","     1209.22","       14919547","          852.08"
"05-May-2008","-","-","-","     1209.04","       25431636","         1314.84"
"06-May-2008","-","-","-","     1154.54","       19746649","          999.66"
"07-May-2008","-","-","-","     1134.63","       20106137","         1038.99"
"08-May-2008","-","-","-","     1125.31","       15707182","          832.51"
"09-May-2008","-","-","-","     1093.30","       13047836","          649.85"
"12-May-2008","-","-","-","     1072.94","       15211349","          751.63"
"13-May-2008","-","-","-","     1075.78","       18011599","          937.58"
"14-May-2008","-","-","-","     1082.82","        9855217","          480.78"
"15-May-2008","-","-","-","     1119.00","       13295504","          666.29"
"16-May-2008","-","-","-","     1122.92","       16473411","          914.07"
"20-May-2008","-","-","-","     1103.77","       15252138","          905.75"
"21-May-2008","-","-","-","     1101.21","       21913207","         1364.89"
"22-May-2008","-","-","-","     1072.66","       12608924","          706.03"
"23-May-2008","-","-","-","     1046.06","       11989667","          618.35"
"26-May-2008","-","-","-","     1018.99","       10329242","          525.08"
"27-May-2008","-","-","-","     1008.85","       13367722","          625.89"
"28-May-2008","-","-","-","     1009.90","       12643061","          521.40"
"29-May-2008","-","-","-","      991.75","       14116142","          598.86"
"30-May-2008","-","-","-","      978.44","       12972889","          549.18"
"02-Jun-2008","-","-","-","      936.88","       13257311","          547.67"
"03-Jun-2008","-","-","-","      935.80","       24422318","          894.56"
"04-Jun-2008","-","-","-","      888.46","       16905644","          594.44"
"05-Jun-2008","-","-","-","      880.37","       24930508","          856.32"
"06-Jun-2008","-","-","-","      864.00","       22055098","          849.90"
"09-Jun-2008","-","-","-","      799.82","       21848560","          765.31"
"10-Jun-2008","-","-","-","      782.52","       20313685","          685.93"
"11-Jun-2008","-","-","-","      803.46","       28179986","          991.57"
"12-Jun-2008","-","-","-","      803.51","       35473041","         1168.99"
"13-Jun-2008","-","-","-","      785.78","       21076363","          686.40"
"16-Jun-2008","-","-","-","      815.55","       21232956","          675.96"
"17-Jun-2008","-","-","-","      847.24","       20461924","          676.76"
"18-Jun-2008","-","-","-","      816.47","       19271768","          619.64"
"19-Jun-2008","-","-","-","      780.18","       14025524","          440.00"
"20-Jun-2008","-","-","-","      743.86","       19333078","          578.80"
"23-Jun-2008","-","-","-","      716.39","       18925376","          557.86"
"24-Jun-2008","-","-","-","      700.44","       15882986","          497.81"
"25-Jun-2008","-","-","-","      715.74","       26488522","          783.66"
"26-Jun-2008","-","-","-","      700.85","       26330968","          747.61"
"27-Jun-2008","-","-","-","      669.21","       22128495","          573.78"
"30-Jun-2008","-","-","-","      620.53","       17361312","          454.48"
"01-Jul-2008","-","-","-","      573.16","       24375955","          592.89"
"02-Jul-2008","-","-","-","      640.58","       37619699","          968.20"
"03-Jul-2008","-","-","-","      581.45","       28227129","          727.13"
"04-Jul-2008","-","-","-","      630.19","       35142256","          938.64"
"07-Jul-2008","-","-","-","      631.20","       21753292","          595.06"
"08-Jul-2008","-","-","-","      624.97","       22408035","          613.26"
"09-Jul-2008","-","-","-","      662.64","       21525101","          622.38"
"10-Jul-2008","-","-","-","      658.34","       26980787","          858.49"
"11-Jul-2008","-","-","-","      648.41","       21111374","          607.50"
"14-Jul-2008","-","-","-","      642.11","       14629211","          426.32"
"15-Jul-2008","-","-","-","      609.41","       13570436","          379.56"
"16-Jul-2008","-","-","-","      572.16","       28604377","          643.49"
"17-Jul-2008","-","-","-","      601.09","       23391523","          570.68"
"18-Jul-2008","-","-","-","      635.36","       23032230","          630.54"
"21-Jul-2008","-","-","-","      653.48","       19773525","          572.94"
"22-Jul-2008","-","-","-","      655.83","       17540949","          512.20"
"23-Jul-2008","-","-","-","      710.96","       25794406","          802.67"
"24-Jul-2008","-","-","-","      715.75","       21569427","          670.61"
"25-Jul-2008","-","-","-","      684.77","       17455637","          572.00"
"28-Jul-2008","-","-","-","      690.78","       13864013","          467.01"
"29-Jul-2008","-","-","-","      653.22","       21727131","          624.83"
"30-Jul-2008","-","-","-","      686.69","       23858924","          642.93"
"31-Jul-2008","-","-","-","      690.40","       20696734","          638.01"
"01-Aug-2008","-","-","-","      704.92","       19293281","          652.82"
"04-Aug-2008","-","-","-","      711.75","       17639527","          600.67"
"05-Aug-2008","-","-","-","      756.64","       27114814","          926.35"
"06-Aug-2008","-","-","-","      750.62","       23313751","          830.79"
"07-Aug-2008","-","-","-","      755.62","       24695301","          689.12"
"08-Aug-2008","-","-","-","      747.70","       18316089","          569.85"
"11-Aug-2008","-","-","-","      787.64","       22225039","          783.68"
"12-Aug-2008","-","-","-","      769.70","       19040921","          658.53"
"13-Aug-2008","-","-","-","      758.15","       20431299","          699.05"
"14-Aug-2008","-","-","-","      696.39","       20894009","          685.67"
"18-Aug-2008","-","-","-","      692.34","       15719269","          451.56"
"19-Aug-2008","-","-","-","      689.89","       15344095","          480.32"
"20-Aug-2008","-","-","-","      700.58","       14733186","          434.27"
"21-Aug-2008","-","-","-","      665.90","       17372194","          477.00"
"22-Aug-2008","-","-","-","      666.19","       16956321","          483.11"
"25-Aug-2008","-","-","-","      677.94","       12698492","          367.21"
