"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"31-Mar-2009","-","-","-","      199.97","      100769835","          633.97"
"01-Apr-2009","-","-","-","      212.23","      106858987","          716.21"
"02-Apr-2009","-","-","-","      232.42","      126398449","         1136.90"
"06-Apr-2009","-","-","-","      240.04","       94587612","          884.73"
"08-Apr-2009","-","-","-","      252.21","      149406076","         1250.79"
"09-Apr-2009","-","-","-","      268.15","      181308753","         1424.93"
"13-Apr-2009","-","-","-","      280.85","      146740124","         1257.08"
"15-Apr-2009","-","-","-","      305.14","      186724137","         1730.71"
"16-Apr-2009","-","-","-","      277.41","      230552238","         2030.15"
"17-Apr-2009","-","-","-","      286.12","      234185236","         1931.83"
"20-Apr-2009","-","-","-","      290.61","      144390578","         1289.00"
"21-Apr-2009","-","-","-","      298.63","      128094924","         1368.97"
"22-Apr-2009","-","-","-","      284.31","      122649299","         1210.86"
"23-Apr-2009","-","-","-","      297.96","      148065075","         1395.02"
"24-Apr-2009","-","-","-","      301.87","      133013270","         1504.76"
"27-Apr-2009","-","-","-","      292.04","      142869236","         1590.10"
"28-Apr-2009","-","-","-","      275.13","      121649110","         1146.25"
"29-Apr-2009","-","-","-","      282.47","      279189837","         1805.74"
"04-May-2009","-","-","-","      296.23","      161143742","         1457.31"
"05-May-2009","-","-","-","      320.91","      215254838","         2211.67"
"06-May-2009","-","-","-","      307.06","      162406402","         1847.46"
"07-May-2009","-","-","-","      314.21","      137328291","         1685.65"
"08-May-2009","-","-","-","      311.74","      116798972","         1456.50"
"11-May-2009","-","-","-","      295.89","      120157305","         1156.06"
"12-May-2009","-","-","-","      308.30","      164456870","         1620.42"
"13-May-2009","-","-","-","      307.52","      157513892","         1965.98"
"14-May-2009","-","-","-","      314.83","      123857111","         1509.86"
"15-May-2009","-","-","-","      320.32","      113710452","         1460.92"
"18-May-2009","-","-","-","      396.18","         781373","           10.58"
"19-May-2009","-","-","-","      448.14","      286289537","         4805.42"
"20-May-2009","-","-","-","      450.99","      190524864","         3013.84"
"21-May-2009","-","-","-","      445.78","      132173666","         2278.69"
"22-May-2009","-","-","-","      444.74","      110475825","         1921.69"
"25-May-2009","-","-","-","      461.58","      127712596","         1940.94"
"26-May-2009","-","-","-","      439.53","      139040633","         2039.17"
"27-May-2009","-","-","-","      464.72","      113731864","         1962.13"
"28-May-2009","-","-","-","      476.84","      148139746","         2509.19"
"29-May-2009","-","-","-","      510.19","      217168805","         3628.24"
"01-Jun-2009","-","-","-","      541.90","      198876125","         3095.29"
"02-Jun-2009","-","-","-","      532.19","      169638500","         2874.69"
"03-Jun-2009","-","-","-","      537.10","      148873841","         2373.27"
"04-Jun-2009","-","-","-","      554.64","      148975959","         2544.11"
"05-Jun-2009","-","-","-","      541.70","      145683458","         2366.43"
"08-Jun-2009","-","-","-","      480.92","      144364590","         2113.53"
"09-Jun-2009","-","-","-","      507.79","      190072779","         2903.35"
"10-Jun-2009","-","-","-","      501.72","      142935709","         2295.02"
"11-Jun-2009","-","-","-","      498.27","      142873785","         2279.67"
"12-Jun-2009","-","-","-","      485.97","      122654854","         1982.90"
"15-Jun-2009","-","-","-","      469.65","      116256526","         1745.48"
"16-Jun-2009","-","-","-","      478.27","      112417867","         1837.95"
"17-Jun-2009","-","-","-","      449.29","      129459496","         1904.79"
"18-Jun-2009","-","-","-","      421.16","      154096636","         2102.21"
"19-Jun-2009","-","-","-","      436.76","      138149782","         1874.23"
"22-Jun-2009","-","-","-","      425.61","       92739984","         1374.25"
"23-Jun-2009","-","-","-","      422.13","      123081055","         1661.13"
"24-Jun-2009","-","-","-","      430.77","      116269669","         1567.75"
"25-Jun-2009","-","-","-","      433.53","      131769785","         1747.06"
