"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"31-Mar-2010","-","-","-","      427.74","-","-"
"01-Apr-2010","-","-","-","      432.38","       29993858","          422.68"
"05-Apr-2010","-","-","-","      444.08","       41088815","          644.88"
"06-Apr-2010","-","-","-","      450.57","       45920068","          737.59"
"07-Apr-2010","-","-","-","      452.53","       54487716","          833.82"
"08-Apr-2010","-","-","-","      455.79","       52501098","          885.62"
"09-Apr-2010","-","-","-","      456.10","       38278648","          597.39"
"12-Apr-2010","-","-","-","      459.73","       48058950","          739.76"
"13-Apr-2010","-","-","-","      457.81","       25991361","          456.14"
"15-Apr-2010","-","-","-","      465.32","       84042863","         1152.43"
"16-Apr-2010","-","-","-","      463.08","       59997554","          916.44"
"19-Apr-2010","-","-","-","      451.52","       62075106","          839.40"
"20-Apr-2010","-","-","-","      465.40","       89746967","         1180.08"
"21-Apr-2010","-","-","-","      473.67","      103419141","         1218.49"
"22-Apr-2010","-","-","-","      466.72","       56904780","          802.40"
"23-Apr-2010","-","-","-","      469.67","       43834817","          729.78"
"26-Apr-2010","-","-","-","      461.10","       37367316","          668.68"
"27-Apr-2010","-","-","-","      454.46","       44388363","          669.04"
"28-Apr-2010","-","-","-","      437.43","       64187796","          887.20"
"29-Apr-2010","-","-","-","      446.10","       54287620","          794.08"
"30-Apr-2010","-","-","-","      454.69","       45462993","          664.81"
"03-May-2010","-","-","-","      449.19","       35093908","          560.57"
"04-May-2010","-","-","-","      435.95","       43203673","          702.62"
"05-May-2010","-","-","-","      430.18","       66164309","          869.84"
"06-May-2010","-","-","-","      427.59","       46904145","          705.17"
"07-May-2010","-","-","-","      407.97","       54794144","          705.52"
"10-May-2010","-","-","-","      435.68","       49190624","          687.64"
"11-May-2010","-","-","-","      424.29","       44031596","          640.09"
"12-May-2010","-","-","-","      427.95","       43159252","          598.02"
"13-May-2010","-","-","-","      439.40","       55498911","          818.86"
"14-May-2010","-","-","-","      427.95","       37960699","          608.80"
"17-May-2010","-","-","-","      423.47","       45083884","          694.24"
"18-May-2010","-","-","-","      420.86","       38344443","          614.38"
"19-May-2010","-","-","-","      402.99","       68170757","          820.42"
"20-May-2010","-","-","-","      393.89","       60829290","          709.41"
"21-May-2010","-","-","-","      387.72","       70340973","          755.38"
"24-May-2010","-","-","-","      380.14","       56251950","          668.45"
"25-May-2010","-","-","-","      370.07","       60492373","          667.29"
"26-May-2010","-","-","-","      382.52","       45672090","          552.79"
"27-May-2010","-","-","-","      390.09","       57294975","          664.96"
"28-May-2010","-","-","-","      405.89","       57963030","          803.77"
"31-May-2010","-","-","-","      401.53","       41303209","          564.57"
"01-Jun-2010","-","-","-","      389.01","       56505800","          697.83"
"02-Jun-2010","-","-","-","      394.49","       51463997","          643.52"
"03-Jun-2010","-","-","-","      400.66","       30180220","          415.46"
"04-Jun-2010","-","-","-","      401.44","       38879553","          505.44"
"07-Jun-2010","-","-","-","      384.96","       40366793","          564.62"
"08-Jun-2010","-","-","-","      374.70","       45942937","          571.94"
"09-Jun-2010","-","-","-","      378.95","       39802798","          504.36"
"10-Jun-2010","-","-","-","      386.27","       39034986","          525.51"
"11-Jun-2010","-","-","-","      385.19","       66747543","          896.05"
"14-Jun-2010","-","-","-","      387.74","       48351903","          584.98"
"15-Jun-2010","-","-","-","      398.82","       61785705","          780.51"
"16-Jun-2010","-","-","-","      400.03","       54398892","          769.54"
"17-Jun-2010","-","-","-","      402.38","       47678109","          670.17"
"18-Jun-2010","-","-","-","      401.00","       46302289","          561.03"
"21-Jun-2010","-","-","-","      413.23","       52161703","          640.80"
"22-Jun-2010","-","-","-","      413.03","       56577797","          651.48"
"23-Jun-2010","-","-","-","      419.00","       45452875","          564.96"
"24-Jun-2010","-","-","-","      415.77","       46767310","          631.57"
"25-Jun-2010","-","-","-","      411.28","       30792269","          447.43"
"28-Jun-2010","-","-","-","      420.21","       24881070","          374.74"
"29-Jun-2010","-","-","-","      412.18","       38957688","          612.99"
"30-Jun-2010","-","-","-","      417.35","       34007783","          468.98"
"01-Jul-2010","-","-","-","      410.82","       25246143","          339.16"
"02-Jul-2010","-","-","-","      408.75","       20216699","          293.54"
"05-Jul-2010","-","-","-","      407.85","       10328385","          144.03"
"06-Jul-2010","-","-","-","      413.16","       18458693","          285.46"
"07-Jul-2010","-","-","-","      410.00","       24795962","          346.02"
"08-Jul-2010","-","-","-","      417.52","       29562930","          373.39"
"09-Jul-2010","-","-","-","      427.48","       32571191","          519.07"
"12-Jul-2010","-","-","-","      438.91","       43902611","          572.89"
"13-Jul-2010","-","-","-","      457.00","       78370858","         1107.22"
"14-Jul-2010","-","-","-","      456.67","       82385463","         1273.16"
"15-Jul-2010","-","-","-","      452.43","       40295265","          573.03"
"16-Jul-2010","-","-","-","      455.11","       29053396","          427.43"
"19-Jul-2010","      450.00","      453.75","      448.80","      450.50","       20616193","          302.86"
"20-Jul-2010","      452.85","      460.95","      452.85","      457.35","       41462702","          592.27"
"21-Jul-2010","      459.15","      463.35","      456.10","      462.50","       31286130","          509.13"
"22-Jul-2010","      460.55","      466.85","      455.70","      465.70","       39169749","          614.33"
"23-Jul-2010","      469.35","      469.40","      457.20","      458.40","       38430267","          587.32"
"26-Jul-2010","      459.85","      460.80","      447.85","      448.65","       41422309","          539.80"
"27-Jul-2010","      448.50","      457.25","      443.20","      453.65","       56877992","          864.82"
"28-Jul-2010","      454.55","      455.90","      445.10","      446.75","       35779386","          566.86"
"29-Jul-2010","      445.05","      451.60","      443.65","      447.65","       33749862","          643.72"
"30-Jul-2010","      446.50","      448.20","      440.65","      441.60","       29565599","          487.93"
"02-Aug-2010","      446.60","      449.20","      445.45","      446.70","       19672730","          347.13"
"03-Aug-2010","      449.10","      452.55","      445.60","      447.30","       24130431","          386.57"
"04-Aug-2010","      447.65","      452.35","      446.25","      449.60","       22204106","          364.69"
"05-Aug-2010","      450.40","      460.90","      450.40","      455.00","       39870296","          556.25"
