"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"30-Mar-2009","     4368.05","     4368.05","     4009.35","     4035.70","       44575226","         1777.69"
"31-Mar-2009","     4071.60","     4213.15","     3871.45","     4133.20","       72443431","         2919.77"
"01-Apr-2009","     4153.55","     4225.85","     4023.45","     4211.45","       46426350","         1878.36"
"02-Apr-2009","     4322.20","     4489.85","     4322.20","     4426.05","       52413527","         2247.52"
"06-Apr-2009","     4501.25","     4610.65","     4412.20","     4487.10","       49563855","         2119.16"
"08-Apr-2009","     4325.10","     4504.40","     4259.65","     4479.35","       45329221","         1977.00"
"09-Apr-2009","     4566.70","     4639.50","     4445.25","     4584.80","       55663105","         2431.26"
"13-Apr-2009","     4661.95","     4869.30","     4661.95","     4818.00","       37021049","         1682.98"
"15-Apr-2009","     4717.35","     5104.15","     4691.80","     5049.45","       52804426","         2483.02"
"16-Apr-2009","     5079.20","     5169.20","     4892.05","     4915.75","       56905648","         2622.72"
"17-Apr-2009","     4939.65","     5193.30","     4939.65","     5056.90","       45660805","         2241.93"
"20-Apr-2009","     5107.00","     5201.90","     4950.55","     5009.20","       38065664","         1889.60"
"21-Apr-2009","     4959.15","     4960.65","     4824.30","     4853.90","       48018426","         2222.54"
"22-Apr-2009","     4865.00","     4964.75","     4777.10","     4813.30","       34464384","         1594.69"
"23-Apr-2009","     4825.20","     5013.90","     4725.70","     4968.40","       34637823","         1607.30"
"24-Apr-2009","     4968.35","     5151.20","     4963.20","     5125.35","       44854706","         1971.83"
"27-Apr-2009","     5042.00","     5288.70","     5025.75","     5182.75","       58499623","         2665.80"
"28-Apr-2009","     5169.50","     5231.90","     4909.40","     4931.30","       43430191","         2044.98"
"29-Apr-2009","     4958.00","     5158.05","     4958.00","     5130.95","       52287587","         2294.54"
"04-May-2009","     5291.25","     5514.20","     5291.25","     5504.05","       51001471","         2491.19"
"05-May-2009","     5540.60","     5626.30","     5488.90","     5596.20","       55488630","         2833.82"
"06-May-2009","     5607.00","     5649.40","     5403.40","     5446.45","       54146034","         2737.92"
"07-May-2009","     5551.80","     5591.15","     5481.35","     5577.30","       37737775","         1704.83"
"08-May-2009","     5570.00","     5570.00","     5352.00","     5409.75","       35417670","         1909.10"
"11-May-2009","     5463.60","     5531.25","     5313.15","     5343.60","       37202323","         2198.45"
"12-May-2009","     5336.00","     5611.95","     5315.60","     5585.55","       47268013","         2426.56"
"13-May-2009","     5597.85","     5628.25","     5475.20","     5523.75","       47606611","         2575.68"
"14-May-2009","     5415.55","     5515.95","     5330.50","     5495.10","       39295684","         2059.05"
"15-May-2009","     5519.35","     5719.45","     5519.35","     5695.05","       42466091","         2233.00"
"18-May-2009","     6304.25","     6822.90","     6304.25","     6766.55","         376305","           25.78"
"19-May-2009","     7129.65","     7567.90","     6603.05","     7268.20","       88937671","         6105.37"
"20-May-2009","     7168.75","     7314.00","     7093.15","     7144.75","       45023197","         2921.76"
"21-May-2009","     7124.40","     7215.70","     6904.60","     6934.55","       42300209","         2731.69"
"22-May-2009","     6856.80","     7065.70","     6819.85","     7036.30","       38994353","         2380.90"
"25-May-2009","     7033.70","     7100.55","     6964.55","     7064.70","       25367630","         1596.08"
"26-May-2009","     7072.70","     7142.05","     6813.10","     6851.10","       25573104","         1732.34"
"27-May-2009","     7013.80","     7234.05","     7013.80","     7215.20","       26964148","         1928.57"
"28-May-2009","     7202.35","     7376.05","     7143.40","     7338.60","       42525652","         2989.31"
"29-May-2009","     7373.90","     7496.75","     7362.90","     7416.00","       31676768","         2083.50"
"01-Jun-2009","     7559.30","     7559.30","     7287.15","     7364.05","       31978183","         2098.04"
"02-Jun-2009","     7399.90","     7452.65","     7134.50","     7343.20","       37071682","         2447.17"
"03-Jun-2009","     7361.35","     7425.65","     7187.45","     7262.30","       29336347","         1940.35"
"04-Jun-2009","     7176.80","     7362.55","     7111.95","     7349.90","       41216088","         2149.14"
"05-Jun-2009","     7418.80","     7448.70","     7308.85","     7343.30","       38746658","         2192.39"
"08-Jun-2009","     7322.10","     7362.15","     6938.55","     6975.05","       25953348","         1557.72"
"09-Jun-2009","     6909.50","     7207.05","     6909.50","     7185.75","       49282816","         2083.40"
"10-Jun-2009","     7230.20","     7402.00","     7230.20","     7338.95","       46537401","         2456.43"
"11-Jun-2009","     7368.85","     7368.85","     7176.40","     7251.65","       35259613","         1806.89"
"12-Jun-2009","     7334.55","     7338.05","     7063.85","     7083.10","       29916683","         1808.25"
"15-Jun-2009","     7013.55","     7192.85","     6986.05","     7081.20","       26936767","         1466.02"
"16-Jun-2009","     7037.35","     7295.05","     6970.60","     7274.15","       48754331","         2029.87"
"17-Jun-2009","     7275.10","     7339.25","     7032.60","     7081.75","       32851499","         1760.54"
"18-Jun-2009","     7082.75","     7251.95","     6967.00","     7081.15","       45328670","         2176.82"
"19-Jun-2009","     7147.95","     7262.00","     7017.00","     7223.55","       42384589","         1982.09"
"22-Jun-2009","     7261.50","     7402.85","     7196.95","     7229.55","       33201738","         1846.47"
"23-Jun-2009","     7108.00","     7129.45","     6989.10","     7091.30","       38242151","         2040.01"
"24-Jun-2009","     7147.10","     7147.10","     7015.40","     7107.90","       33161610","         1636.05"
"25-Jun-2009","     7158.95","     7239.95","     7100.25","     7123.00","       39146282","         2128.56"
"26-Jun-2009","     7182.20","     7417.50","     7160.00","     7398.45","       31376868","         2054.27"
"29-Jun-2009","     7446.45","     7626.95","     7381.80","     7508.60","       34053035","         2315.97"
"30-Jun-2009","     7538.65","     7577.60","     7303.35","     7338.85","       31059480","         1963.87"
"01-Jul-2009","     7325.10","     7484.25","     7270.30","     7452.60","       26227693","         1676.14"
"02-Jul-2009","     7466.60","     7468.70","     7285.85","     7397.95","       26865306","         1479.49"
"03-Jul-2009","     7344.55","     7586.70","     7318.45","     7566.05","       21887127","         1497.14"
"06-Jul-2009","     7566.05","     7711.40","     6859.90","     6946.45","       40672621","         2590.54"
"07-Jul-2009","     7007.20","     7087.45","     6873.75","     6952.60","       33359572","         2172.57"
"08-Jul-2009","     6870.25","     6870.25","     6619.30","     6661.75","       35163770","         2112.66"
"09-Jul-2009","     6654.70","     6747.80","     6542.40","     6672.75","       28975184","         1783.22"
"10-Jul-2009","     6673.95","     6761.30","     6469.00","     6520.60","       23042659","         1399.14"
"13-Jul-2009","     6456.90","     6565.40","     6393.50","     6531.30","       25746500","         1587.10"
"14-Jul-2009","     6649.50","     6787.15","     6649.50","     6756.40","       28097234","         1766.32"
"15-Jul-2009","     6827.75","     6979.30","     6736.55","     6938.70","       39429005","         1919.45"
"16-Jul-2009","     7028.50","     7066.10","     6859.30","     6912.40","       29226991","         1544.40"
"17-Jul-2009","     6897.20","     7253.30","     6897.20","     7231.05","       31608694","         1852.68"
"20-Jul-2009","     7273.95","     7546.35","     7239.40","     7530.20","       34644335","         1967.64"
"21-Jul-2009","     7547.50","     7547.50","     7385.55","     7430.40","       29709792","         1774.99"
"22-Jul-2009","     7464.90","     7614.75","     7289.85","     7329.55","       34304811","         2074.07"
"23-Jul-2009","     7421.35","     7513.75","     7369.30","     7473.50","       29776030","         1894.95"
"24-Jul-2009","     7536.85","     7552.60","     7351.30","     7385.55","       27779073","         1801.96"
"27-Jul-2009","     7441.60","     7485.75","     7343.40","     7398.65","       29214307","         1952.11"
"28-Jul-2009","     7419.30","     7430.20","     7261.30","     7312.55","       33261582","         2110.21"
"29-Jul-2009","     7225.05","     7288.30","     7092.05","     7224.20","       30715165","         1898.29"
"30-Jul-2009","     7208.00","     7428.55","     7178.25","     7389.70","       32523688","         2278.09"
