"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"30-Mar-2011","    11625.50","    11801.65","    11625.50","    11765.20","       14811466","         1677.24"
"31-Mar-2011","    11804.95","    11898.40","    11569.25","    11705.45","       29672943","         3501.45"
"01-Apr-2011","    11713.05","    11738.45","    11540.85","    11590.95","       13335249","         1664.73"
"04-Apr-2011","    11614.45","    11840.70","    11614.45","    11804.30","       14005913","         1366.36"
"05-Apr-2011","    11853.60","    11861.15","    11678.10","    11798.90","       15299091","         1422.83"
"06-Apr-2011","    11784.55","    11838.05","    11686.55","    11730.05","       14274670","         1601.74"
"07-Apr-2011","    11724.75","    11825.00","    11656.70","    11754.40","       11993254","         1293.79"
"08-Apr-2011","    11751.80","    11853.35","    11632.55","    11673.25","       14180172","         1366.26"
"11-Apr-2011","    11591.00","    11637.00","    11551.75","    11597.80","       12854286","         1390.66"
"13-Apr-2011","    11531.45","    11856.35","    11490.55","    11839.50","       15316571","         1648.90"
"15-Apr-2011","    11810.10","    11950.70","    11707.60","    11735.65","       17418048","         1791.95"
"18-Apr-2011","    11754.20","    11887.10","    11525.05","    11539.75","       18486367","         1775.78"
"19-Apr-2011","    11562.95","    11631.15","    11482.15","    11586.75","       20321825","         1283.48"
"20-Apr-2011","    11678.70","    11813.70","    11614.60","    11794.55","       12736970","         1289.31"
"21-Apr-2011","    11857.45","    11926.05","    11836.95","    11894.75","       13366984","         1539.12"
"25-Apr-2011","    11860.35","    11978.05","    11860.35","    11879.00","       14411528","         1596.55"
"26-Apr-2011","    11903.80","    11912.45","    11709.80","    11867.70","       14145291","         1599.54"
"27-Apr-2011","    11922.30","    11936.35","    11732.25","    11779.85","       12586281","         1518.23"
"28-Apr-2011","    11851.75","    11855.20","    11659.50","    11684.80","       24039397","         2789.18"
"29-Apr-2011","    11671.05","    11723.25","    11406.85","    11483.75","       18882062","         1861.34"
"02-May-2011","    11509.30","    11543.35","    11204.65","    11243.80","       17341010","         1617.70"
"03-May-2011","    11222.05","    11349.50","    10849.15","    10898.30","       33064218","         3539.24"
"04-May-2011","    10888.45","    11013.40","    10797.60","    10913.35","       26253155","         2383.22"
"05-May-2011","    10909.05","    10987.60","    10677.30","    10730.10","       21526596","         1873.39"
"06-May-2011","    10751.30","    11167.40","    10751.30","    11145.10","       23183731","         1995.45"
"09-May-2011","    11194.45","    11213.50","    10956.35","    11076.50","       10877625","          967.06"
"10-May-2011","    11068.60","    11096.90","    10945.70","    11009.40","       10908505","         1015.66"
"11-May-2011","    11036.15","    11097.25","    10904.10","    11059.05","       11971918","         1340.24"
"12-May-2011","    11009.30","    11076.00","    10865.15","    10887.45","       11656334","         1131.30"
"13-May-2011","    10896.55","    11180.40","    10838.15","    11020.95","       15546695","         1571.13"
"16-May-2011","    10975.15","    10975.15","    10878.65","    10912.35","        9001125","          963.28"
"17-May-2011","    10920.95","    10972.45","    10617.15","    10668.85","       20447537","         2894.61"
"18-May-2011","    10669.60","    10695.70","    10550.95","    10599.05","       16747739","         2265.89"
"19-May-2011","    10661.45","    10674.70","    10524.35","    10558.35","       11075315","         1429.86"
"20-May-2011","    10582.45","    10727.25","    10540.95","    10664.10","       15104977","         1653.50"
"23-May-2011","    10612.55","    10612.55","    10339.95","    10368.25","       15372064","         1606.37"
"24-May-2011","    10360.95","    10524.80","    10360.75","    10425.55","       12365626","         1306.65"
"25-May-2011","    10427.15","    10428.25","    10340.65","    10355.80","       18226752","         1796.42"
"26-May-2011","    10404.05","    10501.90","    10379.25","    10468.30","       21941241","         2203.19"
"27-May-2011","    10491.45","    10735.20","    10491.45","    10722.65","       15728551","         1567.02"
"30-May-2011","    10742.00","    10823.25","    10715.10","    10781.45","       10396116","          966.65"
"31-May-2011","    10828.95","    11036.75","    10819.45","    11020.85","       19888326","         1886.04"
"01-Jun-2011","    11011.20","    11056.40","    10959.10","    11033.40","       11294940","         1298.74"
"02-Jun-2011","    10872.25","    10881.40","    10802.35","    10839.25","       10753176","         1225.38"
"03-Jun-2011","    10860.25","    10946.75","    10751.10","    10782.00","       10099081","         1069.00"
"06-Jun-2011","    10734.25","    10873.90","    10682.30","    10854.65","        9698542","          978.06"
"07-Jun-2011","    10799.35","    10918.25","    10796.15","    10873.45","        7566001","          785.30"
"08-Jun-2011","    10816.40","    10882.30","    10764.70","    10791.45","        8225193","          903.73"
"09-Jun-2011","    10775.45","    10850.35","    10734.75","    10785.40","        8347574","          985.09"
"10-Jun-2011","    10800.45","    10814.85","    10627.60","    10714.25","        9336085","          930.91"
"13-Jun-2011","    10675.30","    10757.40","    10616.05","    10717.50","        8521135","          926.74"
"14-Jun-2011","    10737.30","    10830.40","    10737.30","    10803.95","       14097083","         1237.47"
"15-Jun-2011","    10789.90","    10795.85","    10608.80","    10626.65","        9095965","         1077.15"
"16-Jun-2011","    10550.65","    10706.00","    10502.40","    10572.15","       14289446","         1504.95"
"17-Jun-2011","    10652.85","    10652.85","    10548.20","    10598.25","       12009192","         1046.06"
"20-Jun-2011","    10592.65","    10618.40","    10340.40","    10484.30","       11185463","         1180.13"
"21-Jun-2011","    10503.75","    10645.10","    10426.85","    10459.15","       11691513","         1245.93"
"22-Jun-2011","    10526.40","    10551.80","    10435.05","    10475.20","        8956049","          955.17"
"23-Jun-2011","    10453.10","    10553.35","    10421.65","    10526.45","        8650931","          859.65"
"24-Jun-2011","    10576.50","    10875.25","    10576.50","    10854.50","       16214400","         1796.43"
"27-Jun-2011","    10808.90","    11068.60","    10774.10","    11032.50","       16058582","         1827.36"
"28-Jun-2011","    11059.15","    11114.20","    10986.70","    11054.05","       12616092","         1313.12"
"29-Jun-2011","    11110.35","    11170.35","    11090.55","    11153.35","       13562659","         1501.67"
"30-Jun-2011","    11183.25","    11271.35","    11149.20","    11244.65","       23074213","         2161.82"
"01-Jul-2011","    11359.95","    11359.95","    11190.00","    11255.00","       10818528","         1199.89"
"04-Jul-2011","    11379.05","    11401.00","    11322.05","    11379.80","        9596262","          931.75"
"05-Jul-2011","    11385.05","    11431.70","    11302.60","    11406.10","        9887526","         1035.69"
"06-Jul-2011","    11379.20","    11404.70","    11255.05","    11283.05","        8272943","          866.95"
"07-Jul-2011","    11298.00","    11446.55","    11232.15","    11426.10","       11837330","         1234.96"
"08-Jul-2011","    11431.95","    11451.25","    11270.00","    11285.15","       13657343","         1319.80"
"11-Jul-2011","    11275.00","    11275.00","    11106.85","    11135.50","        8947008","          952.76"
"12-Jul-2011","    11040.70","    11131.75","    10941.30","    11022.55","       11843935","         1187.14"
"13-Jul-2011","    11065.20","    11164.25","    11060.90","    11142.25","       10109907","          853.23"
"14-Jul-2011","    11121.40","    11385.35","    11072.50","    11263.80","       17432202","         1305.36"
"15-Jul-2011","    11249.40","    11334.60","    11195.50","    11234.55","        8201646","          755.78"
"18-Jul-2011","    11234.70","    11277.45","    11176.85","    11228.85","        7416660","          611.95"
"19-Jul-2011","    11230.05","    11353.75","    11204.75","    11313.85","       13118783","          977.85"
"20-Jul-2011","    11372.15","    11388.50","    11142.40","    11164.70","       10134704","          811.11"
"21-Jul-2011","    11159.10","    11193.05","    11021.70","    11049.80","       12408813","          978.88"
"22-Jul-2011","    11110.75","    11309.45","    11105.70","    11291.95","       20117440","         1592.13"
"25-Jul-2011","    11286.25","    11433.10","    11233.35","    11391.80","       18852511","         1426.15"
"26-Jul-2011","    11397.95","    11430.75","    11068.20","    11114.55","       20890181","         1878.48"
"27-Jul-2011","    11126.70","    11139.65","    10961.95","    11000.15","       18019754","         1510.90"
"28-Jul-2011","    10902.60","    10954.25","    10799.85","    10828.50","       24194111","         1797.22"
"29-Jul-2011","    10820.65","    10968.80","    10758.40","    10893.65","       18571972","         1581.32"
"01-Aug-2011","    11014.15","    11064.90","    10882.05","    10939.00","       11375547","          945.60"
"02-Aug-2011","    10902.55","    10902.55","    10720.30","    10743.30","       14547952","         1098.76"
"03-Aug-2011","    10647.90","    10686.40","    10545.15","    10639.55","       13896656","         1214.35"
"04-Aug-2011","    10682.45","    10765.95","    10515.05","    10537.05","       12168774","         1031.19"
"05-Aug-2011","    10306.10","    10392.25","    10150.30","    10354.50","       21688986","         1746.47"
"08-Aug-2011","    10121.40","    10481.50","    10072.45","    10232.30","       19277083","         1400.60"
"09-Aug-2011","     9952.20","    10424.25","     9920.80","    10196.55","       24685637","         2105.25"
"10-Aug-2011","    10516.45","    10516.45","    10393.70","    10463.20","       15010608","         1251.31"
"11-Aug-2011","    10419.40","    10516.90","    10323.50","    10338.80","       14434228","         1218.97"
"12-Aug-2011","    10469.15","    10469.15","    10131.65","    10182.70","       17187214","         1511.04"
"16-Aug-2011","    10315.10","    10315.10","    10023.00","    10056.40","       15204055","         1412.70"
"17-Aug-2011","    10050.00","    10173.10","     9869.75","     9953.20","       19175925","         1593.21"
"18-Aug-2011","     9987.60","    10002.30","     9564.95","     9601.50","       26093733","         1991.42"
"19-Aug-2011","     9452.70","     9587.70","     9280.25","     9404.85","       26512221","         2116.27"
"22-Aug-2011","     9422.65","     9466.10","     9224.95","     9407.35","       19165439","         1373.42"
"23-Aug-2011","     9474.05","     9523.00","     9303.35","     9488.70","       19424208","         1414.10"
"24-Aug-2011","     9453.05","     9561.90","     9275.15","     9331.85","       17183480","         1492.22"
"25-Aug-2011","     9393.35","     9401.15","     9134.95","     9177.25","       28813868","         2165.68"
"26-Aug-2011","     9186.40","     9217.70","     8917.95","     8974.55","       16930301","         1410.14"
"29-Aug-2011","     9099.85","     9378.10","     9099.85","     9342.45","       15070572","         1211.70"
"30-Aug-2011","     9466.30","     9565.30","     9355.15","     9533.40","       17148367","         1454.58"
