"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"28-Mar-2019","     9518.70","     9613.55","     9510.80","     9601.95","     1882550220","        45876.98"
"29-Mar-2019","     9647.75","     9667.45","     9613.00","     9663.70","     1875536376","        39926.75"
"01-Apr-2019","     9703.00","     9756.30","     9683.95","     9702.00","     1581590493","        35213.37"
"02-Apr-2019","     9735.05","     9735.05","     9681.60","     9720.80","     1613306134","        34557.44"
"03-Apr-2019","     9742.35","     9765.65","     9647.20","     9658.40","     1471683876","        35272.38"
"04-Apr-2019","     9674.00","     9675.20","     9590.85","     9626.65","     1509400181","        34272.31"
"05-Apr-2019","     9659.65","     9700.40","     9641.45","     9684.95","     1256930002","        28733.09"
"08-Apr-2019","     9715.45","     9719.95","     9593.85","     9634.40","     1368193376","        29359.89"
"09-Apr-2019","     9641.90","     9685.85","     9594.95","     9677.75","     1197577979","        28808.55"
"10-Apr-2019","     9661.55","     9690.35","     9612.85","     9622.95","     1231430516","        35536.91"
"11-Apr-2019","     9630.15","     9641.75","     9599.20","     9634.55","     1176516005","        27452.63"
"12-Apr-2019","     9646.60","     9682.30","     9626.95","     9674.60","     1247836014","        27288.81"
"15-Apr-2019","     9697.65","     9726.85","     9683.80","     9716.50","     1287769280","        28116.56"
"16-Apr-2019","     9751.35","     9796.10","     9748.70","     9781.40","     1341665199","        32585.52"
"18-Apr-2019","     9826.45","     9826.45","     9721.40","     9738.70","     1438090949","        34657.71"
"22-Apr-2019","     9715.95","     9715.95","     9591.80","     9599.80","     1124113976","        25665.00"
"23-Apr-2019","     9614.85","     9642.15","     9577.00","     9587.30","     1233581473","        28315.59"
"24-Apr-2019","     9607.40","     9696.55","     9585.25","     9687.55","     1288201931","        30507.72"
"25-Apr-2019","     9697.80","     9742.85","     9616.30","     9628.80","     1654760954","        43730.22"
"26-Apr-2019","     9661.10","     9695.40","     9632.05","     9689.70","     1242303816","        30594.33"
"30-Apr-2019","     9684.80","     9684.80","     9592.15","     9664.30","     1598971958","        37132.37"
"02-May-2019","     9646.40","     9694.95","     9620.70","     9637.50","     1451787510","        32502.76"
"03-May-2019","     9637.50","     9665.50","     9613.60","     9624.55","     1194985189","        27752.98"
"06-May-2019","     9544.95","     9567.40","     9513.85","     9532.45","     1132430027","        26630.09"
"07-May-2019","     9573.30","     9578.55","     9441.50","     9450.80","     1293893456","        29319.34"
"08-May-2019","     9433.10","     9433.45","     9331.70","     9340.25","     1485441576","        30450.60"
"09-May-2019","     9313.55","     9339.55","     9261.50","     9299.75","     1332587410","        28895.62"
"10-May-2019","     9309.35","     9335.15","     9271.10","     9290.20","     1410355040","        30364.43"
"13-May-2019","     9274.05","     9288.85","     9143.95","     9159.95","     1448550879","        28370.50"
"14-May-2019","     9156.00","     9261.85","     9108.45","     9212.35","     1610461883","        33618.66"
"15-May-2019","     9247.15","     9265.65","     9145.80","     9160.10","     1354437542","        30657.43"
"16-May-2019","     9176.50","     9238.95","     9136.40","     9221.65","     1288215233","        29252.22"
"17-May-2019","     9224.75","     9339.35","     9221.60","     9329.70","     1401303801","        34216.41"
"20-May-2019","     9538.30","     9681.10","     9485.85","     9671.90","     1760816962","        41799.17"
"21-May-2019","     9701.00","     9713.50","     9556.75","     9578.85","     1357571039","        35415.51"
"22-May-2019","     9595.60","     9629.75","     9555.80","     9598.20","     1471502814","        33356.53"
"23-May-2019","     9730.00","     9835.70","     9521.60","     9552.75","     2087015693","        49513.70"
"24-May-2019","     9618.75","     9728.80","     9563.60","     9722.05","     1618253254","        39404.87"
"27-May-2019","     9732.65","     9820.95","     9702.50","     9804.90","     1493184953","        35689.74"
"28-May-2019","     9834.95","     9834.95","     9768.30","     9815.50","     2083466862","        50844.24"
"29-May-2019","     9802.40","     9812.00","     9737.95","     9757.15","     1228742600","        29829.53"
"30-May-2019","     9762.80","     9827.25","     9759.50","     9815.30","     1700060759","        35645.48"
"31-May-2019","     9855.55","     9889.30","     9734.20","     9805.05","     1722900417","        40664.99"
"03-Jun-2019","     9827.75","     9931.65","     9796.85","     9922.60","     1186517526","        31863.94"
"04-Jun-2019","     9898.00","     9941.45","     9865.60","     9876.20","     1222700958","        30135.70"
"06-Jun-2019","     9889.55","     9889.55","     9712.05","     9722.50","     1535007689","        36565.33"
"07-Jun-2019","     9736.05","     9761.75","     9653.70","     9735.85","     1358725281","        29256.42"
"10-Jun-2019","     9784.45","     9813.65","     9727.90","     9765.85","     1501544968","        25690.54"
"11-Jun-2019","     9791.90","     9826.65","     9743.05","     9805.10","     1403396274","        27744.02"
"12-Jun-2019","     9801.95","     9802.05","     9727.75","     9749.95","     1126421205","        24974.71"
"13-Jun-2019","     9727.15","     9758.90","     9668.05","     9747.05","     1364817828","        30110.12"
"14-Jun-2019","     9742.80","     9745.15","     9652.60","     9669.95","     1208570037","        27628.29"
"17-Jun-2019","     9681.90","     9681.95","     9533.35","     9543.60","     1168363037","        27495.66"
"18-Jun-2019","     9547.50","     9587.05","     9514.10","     9551.35","     1394995294","        28194.06"
"19-Jun-2019","     9592.15","     9634.15","     9476.10","     9526.20","     1778939283","        32158.01"
"20-Jun-2019","     9501.55","     9655.25","     9476.25","     9646.00","     1877804938","        31902.84"
"21-Jun-2019","     9641.15","     9641.25","     9566.10","     9581.60","     1724488279","        38352.72"
"24-Jun-2019","     9585.95","     9605.05","     9543.40","     9564.10","     1303669501","        24312.10"
