"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"29-Mar-2012","     4003.80","     4063.95","     4001.75","     4046.00","       61847595","         3320.65"
"30-Mar-2012","     4070.10","     4157.10","     4070.10","     4143.75","       43033187","         2274.08"
"02-Apr-2012","     4135.60","     4198.35","     4131.70","     4191.45","       26694976","         1549.24"
"03-Apr-2012","     4221.00","     4266.95","     4219.95","     4244.40","       31818586","         1819.52"
"04-Apr-2012","     4212.45","     4216.75","     4180.50","     4207.20","       20783557","         1216.04"
"09-Apr-2012","     4171.30","     4171.30","     4106.60","     4113.80","       18775927","         1107.79"
"10-Apr-2012","     4128.90","     4148.25","     4100.55","     4142.65","       31882479","         1609.74"
"11-Apr-2012","     4110.30","     4181.85","     4094.65","     4151.15","       40399473","         2182.57"
"12-Apr-2012","     4165.60","     4226.85","     4165.60","     4213.25","       34788320","         2054.31"
"13-Apr-2012","     4240.70","     4279.15","     4152.50","     4182.20","       32877560","         2098.24"
"16-Apr-2012","     4170.35","     4218.65","     4166.60","     4213.65","       27334154","         1635.40"
"17-Apr-2012","     4236.35","     4284.50","     4162.65","     4255.85","       49442147","         3293.04"
"18-Apr-2012","     4284.05","     4305.60","     4238.00","     4248.00","       33181476","         1731.78"
"19-Apr-2012","     4262.75","     4292.60","     4230.50","     4282.60","       26618000","         1562.46"
"20-Apr-2012","     4267.25","     4282.00","     4200.35","     4233.55","       28230833","         1553.03"
"23-Apr-2012","     4227.40","     4260.20","     4155.20","     4167.20","       28965802","         1584.26"
"24-Apr-2012","     4178.75","     4185.05","     4136.40","     4155.35","       27637348","         1548.31"
"25-Apr-2012","     4160.55","     4175.35","     4089.65","     4126.85","       34947158","         1999.12"
"26-Apr-2012","     4135.05","     4138.40","     4095.90","     4107.20","       37647693","         1825.92"
"27-Apr-2012","     4112.55","     4153.65","     4077.00","     4120.05","       43979651","         2719.84"
"28-Apr-2012","     4140.60","     4151.65","     4128.00","     4143.10","        2394392","          155.04"
"30-Apr-2012","     4137.75","     4193.15","     4137.75","     4154.15","       27571898","         1553.88"
"02-May-2012","     4158.85","     4193.15","     4152.90","     4163.60","       26924908","         1408.07"
"03-May-2012","     4136.00","     4145.10","     4093.30","     4100.40","       30631138","         1904.39"
"04-May-2012","     4077.45","     4082.30","     3970.10","     3986.60","       37005162","         2100.86"
"07-May-2012","     3924.10","     4029.95","     3875.00","     4016.45","       47399024","         2553.98"
"08-May-2012","     4033.00","     4039.80","     3893.40","     3915.85","       38558814","         2045.96"
"09-May-2012","     3885.25","     3916.00","     3838.40","     3861.40","       45338412","         2324.63"
"10-May-2012","     3869.05","     3936.05","     3843.00","     3860.55","       43246691","         2185.07"
"11-May-2012","     3837.65","     3897.95","     3822.70","     3847.25","       32175220","         1775.77"
"14-May-2012","     3854.10","     3887.30","     3773.20","     3804.95","       36440761","         1880.29"
"15-May-2012","     3778.30","     3847.75","     3776.60","     3827.30","       37040963","         1699.57"
"16-May-2012","     3771.85","     3771.85","     3698.65","     3742.60","       41797297","         2247.58"
"17-May-2012","     3761.55","     3812.95","     3745.35","     3759.70","       34362469","         1827.76"
"18-May-2012","     3700.50","     3828.35","     3695.30","     3808.00","       39794891","         3084.01"
"21-May-2012","     3810.45","     3882.30","     3810.45","     3847.25","       32079250","         1901.72"
"22-May-2012","     3888.75","     3902.05","     3793.55","     3800.50","       37450604","         2156.03"
"23-May-2012","     3784.75","     3803.65","     3753.40","     3775.10","       32227774","         1801.91"
"24-May-2012","     3806.35","     3896.10","     3792.15","     3884.55","       36128071","         1995.64"
"25-May-2012","     3874.75","     3894.80","     3852.55","     3880.85","       27467419","         1667.15"
"28-May-2012","     3889.90","     3968.80","     3889.90","     3964.80","       24146888","         1668.34"
"29-May-2012","     3978.00","     3989.75","     3951.40","     3959.60","       25010314","         1921.30"
"30-May-2012","     3933.80","     3934.65","     3892.80","     3900.55","       25361279","         1592.89"
"31-May-2012","     3852.95","     3880.75","     3830.70","     3869.10","       51935215","         2874.51"
"01-Jun-2012","     3861.40","     3886.50","     3795.05","     3799.80","       25881717","         1553.77"
"04-Jun-2012","     3765.65","     3835.25","     3743.40","     3821.70","       26063413","         1603.58"
"05-Jun-2012","     3850.15","     3884.70","     3832.75","     3850.45","       27927585","         1728.50"
"06-Jun-2012","     3874.40","     3965.65","     3873.50","     3954.50","       47740365","         2429.74"
"07-Jun-2012","     3992.70","     4034.00","     3972.90","     4028.50","       41385430","         2387.53"
"08-Jun-2012","     4030.90","     4051.50","     3972.10","     4038.20","       35072878","         2020.78"
"11-Jun-2012","     4064.35","     4096.10","     4022.60","     4033.65","       32812899","         1858.64"
"12-Jun-2012","     4004.80","     4096.50","     4004.65","     4090.25","       37274881","         2159.52"
"13-Jun-2012","     4096.40","     4124.05","     4071.15","     4093.15","       37688611","         2110.33"
"14-Jun-2012","     4073.30","     4088.20","     3975.80","     3985.05","       30010229","         1843.85"
"15-Jun-2012","     3993.05","     4077.15","     3993.05","     4062.90","       32763803","         1956.38"
"18-Jun-2012","     4105.05","     4111.20","     3936.70","     3954.70","       34247880","         2504.40"
"19-Jun-2012","     3949.80","     3983.00","     3914.50","     3975.85","       29825741","         1958.52"
"20-Jun-2012","     3989.15","     4002.05","     3959.40","     3986.25","       23465695","         1390.68"
"21-Jun-2012","     3967.95","     4063.65","     3967.95","     4059.50","       31150158","         1920.00"
"22-Jun-2012","     4001.15","     4059.25","     3987.75","     4047.55","       35181378","         2002.39"
"25-Jun-2012","     4063.05","     4099.35","     4008.15","     4018.50","       26488154","         2028.01"
"26-Jun-2012","     4011.75","     4048.00","     4005.30","     4028.05","       20560780","         1427.82"
"27-Jun-2012","     4050.20","     4079.90","     4041.40","     4053.30","       30323471","         1578.14"
"28-Jun-2012","     4055.90","     4063.75","     4030.25","     4049.25","       32138798","         2185.09"
"29-Jun-2012","     4090.45","     4178.05","     4090.45","     4171.65","       35558757","         2142.57"
"02-Jul-2012","     4180.15","     4219.55","     4157.55","     4207.65","       26867528","         1781.69"
"03-Jul-2012","     4223.95","     4263.85","     4223.80","     4245.65","       28055240","         1793.02"
"04-Jul-2012","     4265.10","     4276.45","     4243.80","     4267.10","       33076854","         2195.60"
"05-Jul-2012","     4257.05","     4311.25","     4248.05","     4307.05","       30731434","         1773.10"
"06-Jul-2012","     4305.05","     4333.80","     4278.20","     4320.75","       34557298","         2033.49"
"09-Jul-2012","     4299.30","     4301.05","     4258.05","     4285.50","       22741547","         1600.35"
"10-Jul-2012","     4299.40","     4355.25","     4295.85","     4350.80","       29738031","         1935.91"
"11-Jul-2012","     4327.05","     4358.85","     4324.95","     4331.30","       26657353","         1832.33"
"12-Jul-2012","     4305.50","     4320.70","     4272.15","     4293.90","       22107753","         1477.51"
"13-Jul-2012","     4307.10","     4332.00","     4279.60","     4289.65","       20802080","         1306.40"
"16-Jul-2012","     4296.10","     4325.95","     4279.70","     4285.95","       20705931","         1362.87"
"17-Jul-2012","     4316.20","     4325.70","     4270.60","     4285.85","       23716279","         1524.49"
"18-Jul-2012","     4290.25","     4317.15","     4271.20","     4311.50","       25859399","         1676.68"
"19-Jul-2012","     4339.60","     4348.65","     4322.75","     4331.80","       26853875","         1698.23"
"20-Jul-2012","     4335.05","     4335.05","     4263.10","     4270.45","       24067908","         1490.43"
"23-Jul-2012","     4239.80","     4239.80","     4185.95","     4194.95","       21840754","         1287.49"
"24-Jul-2012","     4197.20","     4212.75","     4174.50","     4200.05","       26254501","         1342.55"
"25-Jul-2012","     4195.30","     4204.45","     4171.95","     4188.80","       26138741","         1333.81"
"26-Jul-2012","     4204.70","     4204.70","     4118.45","     4127.35","       35811601","         2273.45"
"27-Jul-2012","     4197.30","     4240.90","     4146.40","     4159.60","       35540158","         2633.31"
"30-Jul-2012","     4191.10","     4259.85","     4191.10","     4255.55","       30999582","         2232.46"
"31-Jul-2012","     4272.05","     4273.75","     4208.35","     4268.15","       32396748","         2507.05"
"01-Aug-2012","     4254.20","     4308.50","     4252.75","     4298.10","       31651929","         1700.36"
"02-Aug-2012","     4295.50","     4300.10","     4258.25","     4281.55","       20742980","         1373.22"
"03-Aug-2012","     4254.70","     4266.75","     4220.45","     4261.00","       29295441","         1630.90"
"06-Aug-2012","     4299.70","     4341.40","     4299.70","     4328.95","       29561665","         1662.47"
"07-Aug-2012","     4341.65","     4397.00","     4326.85","     4389.45","       34287070","         2051.33"
"08-Aug-2012","     4398.70","     4412.20","     4364.50","     4371.15","       29527083","         1812.93"
"09-Aug-2012","     4385.95","     4397.05","     4313.75","     4321.45","       33191991","         2262.46"
"10-Aug-2012","     4309.50","     4318.50","     4256.80","     4288.95","       41451575","         3587.50"
"13-Aug-2012","     4282.35","     4344.85","     4274.30","     4339.10","       27415367","         2148.64"
"14-Aug-2012","     4342.70","     4368.30","     4315.45","     4357.90","       27341417","         1856.12"
"16-Aug-2012","     4370.15","     4381.70","     4336.55","     4343.40","       38396502","         2025.97"
"17-Aug-2012","     4349.00","     4377.70","     4324.45","     4346.60","       27503991","         1692.51"
"21-Aug-2012","     4351.10","     4405.65","     4340.95","     4398.45","       26237390","         1576.84"
"22-Aug-2012","     4374.90","     4405.60","     4370.95","     4383.80","       24418384","         1567.79"
"23-Aug-2012","     4400.10","     4419.10","     4352.40","     4367.75","       30060054","         1931.89"
"24-Aug-2012","     4348.20","     4359.95","     4323.40","     4332.00","       22625766","         1384.75"
"27-Aug-2012","     4332.65","     4332.65","     4267.55","     4271.25","       23511130","         1526.05"
"28-Aug-2012","     4273.15","     4274.50","     4228.50","     4243.95","       30768117","         1898.91"
"29-Aug-2012","     4255.85","     4256.80","     4210.55","     4214.25","       26781996","         1604.99"
"30-Aug-2012","     4196.60","     4278.20","     4181.10","     4255.10","       52233693","         3106.54"
"31-Aug-2012","     4242.05","     4278.25","     4205.40","     4233.25","       56649434","         3323.66"
"03-Sep-2012","     4244.75","     4259.95","     4208.50","     4218.50","       25963918","         1525.01"
"04-Sep-2012","     4220.65","     4224.20","     4180.20","     4220.95","       28542501","         1586.09"
"05-Sep-2012","     4202.60","     4211.15","     4156.45","     4161.15","       33098677","         2076.25"
"06-Sep-2012","     4166.05","     4203.40","     4157.60","     4178.10","       32295017","         1576.35"
"07-Sep-2012","     4238.25","     4270.15","     4236.50","     4261.45","       33657400","         1987.12"
"08-Sep-2012","     4265.70","     4275.60","     4265.70","     4270.85","        1720924","           98.85"
"10-Sep-2012","     4272.20","     4288.75","     4252.45","     4264.30","       21424005","         1337.32"
"11-Sep-2012","     4241.45","     4314.70","     4241.40","     4309.70","       23884777","         1438.11"
"12-Sep-2012","     4322.40","     4338.75","     4295.30","     4319.00","       24783416","         1455.53"
"13-Sep-2012","     4328.45","     4339.25","     4304.55","     4318.70","       21372436","         1280.18"
"14-Sep-2012","     4403.10","     4490.70","     4403.10","     4482.05","       49501507","         3283.54"
"17-Sep-2012","     4540.95","     4618.60","     4540.95","     4600.45","       59433552","         3934.23"
"18-Sep-2012","     4585.90","     4611.70","     4569.70","     4606.55","       44721357","         2654.66"
"20-Sep-2012","     4558.00","     4572.80","     4534.15","     4549.80","       40058009","         2231.97"
"21-Sep-2012","     4571.55","     4737.65","     4571.55","     4713.95","       67594272","         4199.16"
"24-Sep-2012","     4711.15","     4766.90","     4703.85","     4720.25","       56024392","         3218.80"
"25-Sep-2012","     4725.90","     4766.85","     4696.95","     4730.45","       54070521","         3113.98"
