"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"30-Mar-2010","-","-","-","     3201.31","-","-"
"31-Mar-2010","-","-","-","     3206.79","-","-"
"01-Apr-2010","-","-","-","     3207.00","-","-"
"05-Apr-2010","-","-","-","     3271.21","-","-"
"06-Apr-2010","-","-","-","     3239.24","-","-"
"07-Apr-2010","-","-","-","     3280.92","-","-"
"08-Apr-2010","-","-","-","     3244.00","-","-"
"09-Apr-2010","-","-","-","     3282.60","-","-"
"12-Apr-2010","-","-","-","     3263.52","-","-"
"13-Apr-2010","-","-","-","     3222.10","-","-"
"15-Apr-2010","-","-","-","     3212.86","-","-"
"16-Apr-2010","-","-","-","     3190.21","-","-"
"19-Apr-2010","-","-","-","     3152.99","-","-"
"20-Apr-2010","-","-","-","     3187.49","-","-"
"21-Apr-2010","-","-","-","     3222.66","-","-"
"22-Apr-2010","-","-","-","     3252.21","-","-"
"23-Apr-2010","-","-","-","     3252.63","-","-"
"26-Apr-2010","-","-","-","     3244.25","-","-"
"27-Apr-2010","-","-","-","     3217.01","-","-"
"28-Apr-2010","-","-","-","     3182.19","-","-"
"29-Apr-2010","-","-","-","     3199.97","-","-"
"30-Apr-2010","-","-","-","     3255.64","-","-"
"03-May-2010","-","-","-","     3237.68","-","-"
"04-May-2010","-","-","-","     3211.50","-","-"
"05-May-2010","-","-","-","     3211.17","-","-"
"06-May-2010","-","-","-","     3199.97","-","-"
"07-May-2010","-","-","-","     3147.20","-","-"
"10-May-2010","-","-","-","     3242.38","-","-"
"11-May-2010","-","-","-","     3231.19","-","-"
"12-May-2010","-","-","-","     3225.46","-","-"
"13-May-2010","-","-","-","     3285.20","-","-"
"14-May-2010","-","-","-","     3241.19","-","-"
"17-May-2010","-","-","-","     3202.13","-","-"
"18-May-2010","-","-","-","     3200.06","-","-"
"19-May-2010","-","-","-","     3104.98","-","-"
"20-May-2010","-","-","-","     3085.76","-","-"
"21-May-2010","-","-","-","     3087.03","-","-"
"24-May-2010","-","-","-","     3068.07","-","-"
"25-May-2010","-","-","-","     2997.51","-","-"
"26-May-2010","-","-","-","     3057.02","-","-"
"27-May-2010","-","-","-","     3122.24","-","-"
"28-May-2010","-","-","-","     3160.65","-","-"
"31-May-2010","-","-","-","     3214.74","-","-"
"01-Jun-2010","-","-","-","     3175.48","-","-"
"02-Jun-2010","-","-","-","     3237.07","-","-"
"03-Jun-2010","-","-","-","     3275.21","-","-"
"04-Jun-2010","-","-","-","     3298.81","-","-"
"07-Jun-2010","-","-","-","     3248.34","-","-"
"08-Jun-2010","-","-","-","     3214.02","-","-"
"09-Jun-2010","-","-","-","     3223.25","-","-"
"10-Jun-2010","-","-","-","     3312.78","-","-"
"11-Jun-2010","-","-","-","     3343.33","-","-"
"14-Jun-2010","-","-","-","     3346.68","-","-"
"15-Jun-2010","-","-","-","     3348.34","-","-"
"16-Jun-2010","-","-","-","     3398.04","-","-"
"17-Jun-2010","-","-","-","     3423.39","-","-"
"18-Jun-2010","-","-","-","     3394.27","-","-"
"21-Jun-2010","-","-","-","     3436.24","-","-"
"22-Jun-2010","-","-","-","     3430.69","-","-"
"23-Jun-2010","-","-","-","     3456.97","-","-"
"24-Jun-2010","-","-","-","     3462.63","-","-"
"25-Jun-2010","-","-","-","     3435.58","-","-"
"28-Jun-2010","-","-","-","     3474.66","-","-"
"29-Jun-2010","-","-","-","     3451.83","-","-"
"30-Jun-2010","-","-","-","     3484.35","-","-"
"01-Jul-2010","-","-","-","     3444.00","-","-"
"02-Jul-2010","-","-","-","     3436.54","-","-"
"05-Jul-2010","-","-","-","     3433.84","-","-"
"06-Jul-2010","-","-","-","     3465.22","-","-"
"07-Jul-2010","-","-","-","     3441.46","-","-"
"08-Jul-2010","-","-","-","     3475.45","-","-"
"09-Jul-2010","-","-","-","     3513.55","-","-"
"12-Jul-2010","-","-","-","     3507.02","-","-"
"13-Jul-2010","-","-","-","     3513.58","-","-"
"14-Jul-2010","-","-","-","     3512.40","-","-"
"15-Jul-2010","-","-","-","     3500.15","-","-"
"16-Jul-2010","-","-","-","     3503.97","-","-"
"19-Jul-2010","-","-","-","     3495.55","-","-"
"20-Jul-2010","-","-","-","     3475.01","-","-"
"21-Jul-2010","-","-","-","     3503.38","-","-"
"22-Jul-2010","-","-","-","     3546.59","-","-"
"23-Jul-2010","-","-","-","     3537.01","-","-"
"26-Jul-2010","-","-","-","     3424.10","-","-"
"27-Jul-2010","-","-","-","     3495.31","-","-"
"28-Jul-2010","-","-","-","     3515.96","-","-"
"29-Jul-2010","-","-","-","     3526.82","-","-"
"30-Jul-2010","-","-","-","     3515.02","-","-"
"02-Aug-2010","-","-","-","     3531.90","-","-"
"03-Aug-2010","-","-","-","     3535.36","-","-"
"04-Aug-2010","-","-","-","     3550.45","-","-"
"05-Aug-2010","-","-","-","     3571.79","-","-"
"06-Aug-2010","-","-","-","     3573.31","-","-"
"09-Aug-2010","-","-","-","     3615.72","-","-"
"10-Aug-2010","-","-","-","     3606.38","-","-"
"11-Aug-2010","-","-","-","     3604.74","-","-"
"12-Aug-2010","-","-","-","     3634.45","-","-"
"13-Aug-2010","-","-","-","     3653.14","-","-"
"16-Aug-2010","-","-","-","     3648.42","-","-"
"17-Aug-2010","-","-","-","     3645.43","-","-"
"18-Aug-2010","-","-","-","     3691.46","-","-"
"19-Aug-2010","-","-","-","     3697.89","-","-"
"20-Aug-2010","-","-","-","     3702.55","-","-"
"23-Aug-2010","-","-","-","     3719.19","-","-"
"24-Aug-2010","-","-","-","     3712.23","-","-"
"25-Aug-2010","-","-","-","     3654.40","-","-"
"26-Aug-2010","-","-","-","     3655.37","-","-"
