"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"31-Mar-2008","-","-","-","     2249.10","       12100000","          346.51"
"01-Apr-2008","-","-","-","     2261.55","        8101196","          288.88"
"02-Apr-2008","-","-","-","     2312.03","       10300000","          337.80"
"03-Apr-2008","-","-","-","     2294.07","        8043486","          250.88"
"04-Apr-2008","-","-","-","     2228.07","        7248335","          277.72"
"07-Apr-2008","-","-","-","     2325.32","        9344644","          332.44"
"08-Apr-2008","-","-","-","     2334.27","       11600000","          419.11"
"09-Apr-2008","-","-","-","     2371.91","       10500000","          280.61"
"10-Apr-2008","-","-","-","     2341.35","        8981182","          285.59"
"11-Apr-2008","-","-","-","     2352.43","        7795831","          297.74"
"15-Apr-2008","-","-","-","     2367.67","        7919361","          217.40"
"16-Apr-2008","-","-","-","     2357.52","        6547525","          229.16"
"17-Apr-2008","-","-","-","     2412.13","       12400000","          397.22"
"21-Apr-2008","-","-","-","     2480.50","        9831494","          359.01"
"22-Apr-2008","-","-","-","     2482.88","        9579189","          245.86"
"23-Apr-2008","-","-","-","     2443.68","        8992198","          289.24"
"24-Apr-2008","-","-","-","     2432.04","       12800000","          399.46"
"25-Apr-2008","-","-","-","     2497.92","        7961563","          293.37"
"28-Apr-2008","-","-","-","     2489.42","        7949772","          214.60"
"29-Apr-2008","-","-","-","     2553.45","       12500000","          493.58"
"30-Apr-2008","-","-","-","     2529.24","       11900000","          386.11"
"02-May-2008","-","-","-","     2585.67","       11900000","          540.03"
"05-May-2008","-","-","-","     2556.79","       10300000","          396.55"
"06-May-2008","-","-","-","     2537.29","        7991988","          287.61"
"07-May-2008","-","-","-","     2533.35","        9404701","          389.36"
"08-May-2008","-","-","-","     2480.91","        7545360","          277.91"
"09-May-2008","-","-","-","     2418.75","        8729869","          318.18"
"12-May-2008","-","-","-","     2399.53","        6583879","          217.17"
"13-May-2008","-","-","-","     2396.23","        7666212","          335.69"
"14-May-2008","-","-","-","     2391.50","        6267865","          184.24"
"15-May-2008","-","-","-","     2435.82","        9410760","          356.28"
"16-May-2008","-","-","-","     2482.21","        9778705","          418.01"
"20-May-2008","-","-","-","     2420.00","        6800389","          268.79"
"21-May-2008","-","-","-","     2416.88","        6451164","          287.95"
"22-May-2008","-","-","-","     2347.94","       12300000","          343.08"
"23-May-2008","-","-","-","     2302.99","        7840589","          325.73"
"26-May-2008","-","-","-","     2245.37","        6890210","          254.42"
"27-May-2008","-","-","-","     2156.85","       12500000","          407.75"
"28-May-2008","-","-","-","     2205.38","       12600000","          374.47"
"29-May-2008","-","-","-","     2150.20","       17100000","          435.17"
"30-May-2008","-","-","-","     2124.60","        6790813","          234.09"
"02-Jun-2008","-","-","-","     2062.84","        8938904","          330.58"
"03-Jun-2008","-","-","-","     2047.07","       10600000","          283.52"
"04-Jun-2008","-","-","-","     1968.95","        7413791","          240.21"
"05-Jun-2008","-","-","-","     1967.87","        9884981","          323.91"
"06-Jun-2008","-","-","-","     1946.13","        8894626","          295.92"
"09-Jun-2008","-","-","-","     1891.11","        6653298","          221.78"
"10-Jun-2008","-","-","-","     1864.54","        8652952","          294.47"
"11-Jun-2008","-","-","-","     1909.45","       10900000","          283.97"
"12-Jun-2008","-","-","-","     1943.90","       10300000","          318.72"
"13-Jun-2008","-","-","-","     1931.11","        8830694","          316.53"
"16-Jun-2008","-","-","-","     1945.58","        6692175","          200.02"
"17-Jun-2008","-","-","-","     2039.87","       15000000","          395.11"
"18-Jun-2008","-","-","-","     1994.03","       11200000","          280.26"
"19-Jun-2008","-","-","-","     1924.57","        6861005","          226.41"
