"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"28-Mar-2017","     3418.80","     3439.30","     3393.15","     3432.55","       68874448","         1277.14"
"29-Mar-2017","     3444.10","     3514.45","     3438.65","     3487.10","       97980771","         1899.90"
"30-Mar-2017","     3492.95","     3540.80","     3491.40","     3514.35","      110544149","         1697.29"
"31-Mar-2017","     3520.90","     3555.60","     3485.15","     3526.60","       72574705","         1316.39"
"03-Apr-2017","     3545.50","     3553.70","     3512.50","     3525.75","       34284664","          627.58"
"05-Apr-2017","     3530.20","     3595.80","     3497.25","     3576.05","       71920909","         1367.94"
"06-Apr-2017","     3556.95","     3587.70","     3519.75","     3537.65","       60966161","         1158.32"
"07-Apr-2017","     3522.05","     3554.30","     3468.95","     3483.95","       48565972","          842.43"
"10-Apr-2017","     3489.25","     3515.85","     3463.00","     3505.50","       48670771","          835.36"
"11-Apr-2017","     3506.80","     3585.10","     3500.55","     3578.25","       69339182","         1191.20"
"12-Apr-2017","     3573.80","     3592.85","     3510.10","     3531.40","       56256724","         1002.67"
"13-Apr-2017","     3530.10","     3577.25","     3528.50","     3545.75","       56700146","          997.66"
"17-Apr-2017","     3547.70","     3562.60","     3515.60","     3532.15","       37355345","          661.18"
"18-Apr-2017","     3543.95","     3619.45","     3513.90","     3531.65","       68895599","         1244.44"
"19-Apr-2017","     3544.50","     3553.00","     3455.95","     3473.25","       59413747","         1149.68"
"20-Apr-2017","     3478.10","     3526.10","     3460.30","     3504.55","       57687235","         1112.59"
"21-Apr-2017","     3525.25","     3527.40","     3443.85","     3473.10","       44964487","          856.92"
"24-Apr-2017","     3489.80","     3537.95","     3466.85","     3523.00","       50809832","          904.32"
"25-Apr-2017","     3542.45","     3569.60","     3517.35","     3548.25","       63200485","         1109.20"
"26-Apr-2017","     3564.05","     3594.90","     3514.15","     3566.85","       83389435","         1405.41"
"27-Apr-2017","     3565.95","     3573.00","     3521.60","     3537.70","       93700318","         1606.42"
"28-Apr-2017","     3546.65","     3674.10","     3545.75","     3659.30","      133192439","         2177.34"
"02-May-2017","     3666.75","     3707.95","     3630.95","     3654.50","       79005484","         1427.97"
"03-May-2017","     3668.50","     3747.40","     3623.25","     3691.35","      120697510","         2007.42"
"04-May-2017","     3750.45","     3829.10","     3742.70","     3817.50","      119832899","         2258.09"
"05-May-2017","     3845.10","     3921.45","     3696.50","     3750.50","      218359337","         4439.72"
"08-May-2017","     3754.20","     3810.00","     3723.00","     3790.60","       78268365","         1572.18"
"09-May-2017","     3798.05","     3798.05","     3721.00","     3741.90","      106137213","         1692.98"
"10-May-2017","     3747.55","     3761.50","     3691.15","     3711.65","       63285226","         1081.92"
"11-May-2017","     3730.35","     3781.20","     3713.75","     3749.85","       69734061","         1311.71"
"12-May-2017","     3767.35","     3793.50","     3700.10","     3726.15","       85106184","         1475.63"
"15-May-2017","     3733.10","     3770.30","     3725.60","     3751.85","       55558704","          971.07"
"16-May-2017","     3757.20","     3847.35","     3720.70","     3841.30","      135477102","         2449.87"
"17-May-2017","     3840.35","     3840.55","     3801.85","     3817.85","       88695382","         1550.14"
"18-May-2017","     3783.40","     3825.25","     3721.90","     3737.80","       93737907","         1621.86"
