"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"31-Mar-2006","-","-","-","     1674.90","       18100000","          385.43"
"03-Apr-2006","-","-","-","     1695.35","       14100000","          262.29"
"04-Apr-2006","-","-","-","     1723.02","       27400000","          533.22"
"05-Apr-2006","-","-","-","     1741.56","       17700000","          367.23"
"07-Apr-2006","-","-","-","     1692.43","       19700000","          387.10"
"10-Apr-2006","-","-","-","     1675.20","        9390801","          327.82"
"12-Apr-2006","-","-","-","     1635.95","       10300000","          278.91"
"13-Apr-2006","-","-","-","     1602.91","       13900000","          377.03"
"17-Apr-2006","-","-","-","     1625.99","        7092787","          264.21"
"18-Apr-2006","-","-","-","     1648.13","       12400000","          364.63"
"19-Apr-2006","-","-","-","     1639.05","        9296960","          257.22"
"20-Apr-2006","-","-","-","     1642.26","        6714000","          175.75"
"21-Apr-2006","-","-","-","     1628.01","       15700000","          271.58"
"24-Apr-2006","-","-","-","     1617.53","       13800000","          310.61"
"25-Apr-2006","-","-","-","     1584.58","        9640844","          289.07"
"26-Apr-2006","-","-","-","     1592.19","        9578751","          275.97"
"27-Apr-2006","-","-","-","     1566.21","       17500000","          485.58"
"28-Apr-2006","-","-","-","     1557.54","       10800000","          269.24"
"29-Apr-2006","-","-","-","     1600.80","        4702460","          129.93"
"02-May-2006","-","-","-","     1657.66","       19700000","          447.00"
"03-May-2006","-","-","-","     1708.96","       21700000","          557.26"
"04-May-2006","-","-","-","     1717.46","       24700000","          492.69"
"05-May-2006","-","-","-","     1717.65","       16100000","          309.14"
"08-May-2006","-","-","-","     1720.98","       15200000","          283.85"
"09-May-2006","-","-","-","     1745.76","       16000000","          410.59"
"10-May-2006","-","-","-","     1789.62","       29500000","          685.42"
"11-May-2006","-","-","-","     1750.39","       12800000","          330.32"
"12-May-2006","-","-","-","     1710.43","       12800000","          275.02"
"15-May-2006","-","-","-","     1650.63","        8631190","          243.49"
"16-May-2006","-","-","-","     1636.47","       13200000","          252.71"
"17-May-2006","-","-","-","     1725.92","       10800000","          286.28"
"18-May-2006","-","-","-","     1590.04","       16300000","          529.72"
"19-May-2006","-","-","-","     1505.71","       17800000","          538.80"
"22-May-2006","-","-","-","     1442.76","       18000000","          338.88"
"23-May-2006","-","-","-","     1490.32","       11700000","          226.71"
"24-May-2006","-","-","-","     1494.54","       15200000","          361.59"
"25-May-2006","-","-","-","     1503.89","       17400000","          317.17"
"26-May-2006","-","-","-","     1525.00","        8435687","          200.10"
"29-May-2006","-","-","-","     1526.59","        7222598","          153.97"
"30-May-2006","-","-","-","     1493.94","        6589223","          167.58"
